TimeStamp,Voltage,Current,Ah,Wh,Power,Battery_Temp_degC,Time,Chamber_Temp_degC
6/25/2017 10:31:07 AM,4.11625,-0.06696,-8e-05,-0.00034,-0.27562410000000004,-20.1145252,4.4000063091516495,
6/25/2017 10:31:07 AM,4.11497,-0.06778,-8e-05,-0.00035,-0.2789126666,-20.1145252,4.503998905420303,
6/25/2017 10:31:07 AM,4.11432,-0.06778,-9e-05,-0.00035,-0.27886860960000004,-20.1145252,4.600005224347115,
6/25/2017 10:31:07 AM,4.11368,-0.06696,-9e-05,-0.00036,-0.2754520128,-20.103091000000003,4.701000452041626,
6/25/2017 10:31:07 AM,4.11304,-0.06696,-9e-05,-0.00037,-0.2754091584,-20.103091000000003,4.807004705071449,
6/25/2017 10:31:08 AM,4.11239,-0.06696,-9e-05,-0.00038,-0.27536563440000006,-19.885882,4.904006794095039,
6/25/2017 10:31:08 AM,4.11111,-0.06696,-9e-05,-0.00038,-0.27527992560000003,-19.885882,5.000003054738045,
6/25/2017 10:31:08 AM,4.11046,-0.06696,-9e-05,-0.00039,-0.2752364016,-19.885882,5.1040057092905045,
6/25/2017 10:31:08 AM,4.10982,-0.06778,-0.0001,-0.0004,-0.27856359960000004,-19.897306,5.204005166888237,
6/25/2017 10:31:08 AM,4.10982,-0.06778,-0.0001,-0.00041,-0.27856359960000004,-19.897306,5.300001427531242,
6/25/2017 10:31:08 AM,4.10918,-0.06696,-0.0001,-0.00041,-0.27515069280000004,-19.885882,5.404004082083702,
6/25/2017 10:31:08 AM,4.10853,-0.06696,-0.0001,-0.00042,-0.2751071688,-19.885882,5.499004572629929,
6/25/2017 10:31:08 AM,4.10789,-0.06696,-0.0001,-0.00043,-0.27506431440000007,-20.103091000000003,5.601005628705025,
6/25/2017 10:31:08 AM,4.10725,-0.06696,-0.00011,-0.00044,-0.27502146,-20.103091000000003,5.699003487825394,
6/25/2017 10:31:08 AM,4.1066,-0.06696,-0.00011,-0.00045,-0.27497793600000003,-19.885882,5.799002945423126,
6/25/2017 10:31:09 AM,4.10596,-0.06778,-0.00011,-0.00045,-0.2783019688,-19.885882,5.9050071984529495,
6/25/2017 10:31:09 AM,4.10532,-0.07186,-0.00011,-0.00046,-0.29500829519999994,-19.897306,6.0030050575733185,
6/25/2017 10:31:09 AM,4.10403,-0.07595,-0.00011,-0.00047,-0.3117010785,-19.897306,6.105006113648415,
6/25/2017 10:31:09 AM,4.10274,-0.07676,-0.00012,-0.00048,-0.31492632239999996,-19.897306,6.205005571246147,
6/25/2017 10:31:09 AM,4.10146,-0.07758,-0.00012,-0.00049,-0.3181912668,-19.897306,6.302007660269737,
6/25/2017 10:31:09 AM,4.10081,-0.07758,-0.00012,-0.0005,-0.31814083979999996,-19.897306,6.398003920912743,
6/25/2017 10:31:09 AM,4.09953,-0.0784,-0.00012,-0.0005,-0.32140315199999997,-20.103091000000003,6.502006575465202,
6/25/2017 10:31:09 AM,4.09888,-0.0784,-0.00012,-0.00051,-0.32135219200000004,-20.103091000000003,6.602006033062935,
6/25/2017 10:31:09 AM,4.09824,-0.07758,-0.00013,-0.00052,-0.31794145919999994,-19.885882,6.702005490660667,
6/25/2017 10:31:10 AM,4.0976,-0.07758,-0.00013,-0.00053,-0.317891808,-19.885882,6.8020049482584,
6/25/2017 10:31:10 AM,4.09695,-0.0784,-0.00013,-0.00054,-0.32120087999999997,-20.103091000000003,6.903000175952911,
6/25/2017 10:31:10 AM,4.09567,-0.08656,-0.00013,-0.00055,-0.3545211952,-20.103091000000003,7.0050012320280075,
6/25/2017 10:31:10 AM,4.09309,-0.09309,-0.00014,-0.00056,-0.38102574810000006,-20.103091000000003,7.104004919528961,
6/25/2017 10:31:10 AM,4.09181,-0.09473,-0.00014,-0.00057,-0.38761716129999996,-20.103091000000003,7.204004377126694,
6/25/2017 10:31:10 AM,4.09052,-0.09473,-0.00014,-0.00058,-0.38749495959999997,-20.103091000000003,7.30600543320179,
6/25/2017 10:31:10 AM,4.08923,-0.09473,-0.00014,-0.00059,-0.3873727579,-19.897306,7.404999062418938,
6/25/2017 10:31:10 AM,4.08859,-0.09473,-0.00015,-0.0006,-0.3873121307,-19.897306,7.504002749919891,
6/25/2017 10:31:10 AM,4.0873,-0.09473,-0.00015,-0.00061,-0.387189929,-20.103091000000003,7.603006437420845,
6/25/2017 10:31:10 AM,4.08666,-0.09473,-0.00015,-0.00062,-0.3871293018,-20.103091000000003,7.704997435212135,
6/25/2017 10:31:10 AM,4.08537,-0.09554,-0.00015,-0.00064,-0.3903162498,-19.897306,7.806002721190453,
6/25/2017 10:31:11 AM,4.08473,-0.09473,-0.00016,-0.00065,-0.3869464729,-19.897306,7.906002178788185,
6/25/2017 10:31:11 AM,4.08344,-0.09799,-0.00016,-0.00066,-0.40013628560000003,-19.897306,8.006001636385918,
6/25/2017 10:31:11 AM,4.08151,-0.10126,-0.00016,-0.00067,-0.4132937026,-20.103091000000003,8.101002126932144,
6/25/2017 10:31:11 AM,4.08022,-0.10208,-0.00017,-0.00068,-0.4165088576,-20.103091000000003,8.20300318300724,
6/25/2017 10:31:11 AM,4.07894,-0.10208,-0.00017,-0.00069,-0.4163781952,-20.1145252,8.30000527203083,
6/25/2017 10:31:11 AM,4.07829,-0.10289,-0.00017,-0.0007,-0.4196152581,-20.1145252,8.402006328105927,
6/25/2017 10:31:11 AM,4.07701,-0.10289,-0.00017,-0.00071,-0.41948355889999994,-19.897306,8.502005785703659,
6/25/2017 10:31:11 AM,4.07636,-0.10289,-0.00018,-0.00073,-0.4194166804,-19.897306,8.598997816443443,
6/25/2017 10:31:11 AM,4.07508,-0.10289,-0.00018,-0.00074,-0.41928498119999996,-19.897306,8.702004700899124,
6/25/2017 10:31:11 AM,4.07443,-0.10289,-0.00018,-0.00075,-0.41921810270000004,-19.897306,8.805001527071,
6/25/2017 10:31:12 AM,4.07315,-0.10208,-0.00019,-0.00076,-0.41578715200000005,-19.897306,8.90200361609459,
6/25/2017 10:31:12 AM,4.07122,-0.11433,-0.00019,-0.00077,-0.46546258260000006,-19.897306,9.002003073692322,
6/25/2017 10:31:12 AM,4.068,-0.12658,-0.00019,-0.00079,-0.5149274399999999,-19.897306,9.10000093281269,
6/25/2017 10:31:12 AM,4.06607,-0.13066,-0.00019,-0.0008,-0.5312727062,-19.897306,9.201006218791008,
6/25/2017 10:31:12 AM,4.06414,-0.13229,-0.0002,-0.00082,-0.5376450805999999,-19.897306,9.303007274866104,
6/25/2017 10:31:12 AM,4.06221,-0.13229,-0.0002,-0.00083,-0.5373897609,-19.897306,9.406999871134758,
6/25/2017 10:31:12 AM,4.06028,-0.13311,-0.00021,-0.00085,-0.5404638708,-19.897306,9.501004591584206,
6/25/2017 10:31:12 AM,4.05899,-0.13311,-0.00021,-0.00086,-0.5402921588999999,-19.897306,9.60400141775608,
6/25/2017 10:31:12 AM,4.05771,-0.13311,-0.00021,-0.00088,-0.5401217781000001,-19.897306,9.70100350677967,
6/25/2017 10:31:13 AM,4.05642,-0.13311,-0.00022,-0.00089,-0.5399500662000001,-19.885882,9.80500616133213,
6/25/2017 10:31:13 AM,4.05513,-0.13311,-0.00022,-0.00091,-0.5397783543000001,-19.885882,9.903999790549278,
6/25/2017 10:31:13 AM,4.00559,-1.40459,-0.00026,-0.00107,-5.6262116581,-19.885882,10.00000610947609,
6/25/2017 10:31:13 AM,3.90909,-1.4054,-0.0003,-0.00122,-5.493835086,-19.897306,10.102007165551186,
6/25/2017 10:31:13 AM,3.84861,-1.42582,-0.00034,-0.00136,-5.4874251102,-19.897306,10.200005024671555,
6/25/2017 10:31:13 AM,3.80551,-1.44705,-0.00038,-0.00152,-5.506763245499999,-19.897306,10.30200608074665,
6/25/2017 10:31:13 AM,3.76948,-1.46502,-0.00042,-0.00167,-5.5223635896,-19.897306,10.405998677015305,
6/25/2017 10:31:13 AM,3.74503,-1.47727,-0.00046,-0.00183,-5.5324204681,-19.897306,10.499007627367973,
6/25/2017 10:31:13 AM,3.72058,-1.4887,-0.0005,-0.00198,-5.538827446,-19.897306,10.60500182211399,
6/25/2017 10:31:13 AM,3.70128,-1.4985,-0.00054,-0.00213,-5.54636808,-19.897306,10.700998082756996,
6/25/2017 10:31:13 AM,3.68648,-1.50585,-0.00058,-0.00229,-5.551285908,-19.897306,10.802999138832092,
6/25/2017 10:31:14 AM,3.67297,-1.5132,-0.00062,-0.00244,-5.557938204,-19.897306,10.905000194907188,
6/25/2017 10:31:14 AM,3.60992,-3.28771,-0.00072,-0.00277,-11.8683700832,-19.897306,11.004999652504921,
6/25/2017 10:31:14 AM,3.48254,-3.40775,-0.00081,-0.00312,-11.867625685,-19.897306,11.103007569909096,
6/25/2017 10:31:14 AM,3.41048,-3.51881,-0.00091,-0.00344,-12.000831128800002,-19.897306,11.202001199126244,
6/25/2017 10:31:14 AM,3.36673,-3.59721,-0.00101,-0.00379,-12.1108348233,-19.897306,11.304998025298119,
6/25/2017 10:31:14 AM,3.33585,-3.65274,-0.00111,-0.00411,-12.184992729000001,-19.897306,11.40100434422493,
6/25/2017 10:31:14 AM,3.31655,-3.68459,-0.00121,-0.00445,-12.2201269645,-19.897306,11.501003801822662,
6/25/2017 10:31:14 AM,3.29918,-3.71072,-0.00132,-0.0048,-12.242333209599998,-19.897306,11.60699799656868,
6/25/2017 10:31:14 AM,3.2876,-3.7295,-0.00142,-0.00514,-12.261104199999998,-19.897306,11.70400008559227,
6/25/2017 10:31:14 AM,3.27666,-3.74584,-0.00152,-0.00547,-12.2738440944,-19.897306,11.800006404519081,
6/25/2017 10:31:15 AM,3.2683,-3.75808,-0.00163,-0.00582,-12.282532864,-20.1145252,11.903003230690956,
6/25/2017 10:31:15 AM,3.21618,-5.81352,-0.00179,-0.00634,-18.6973267536,-20.1145252,12.000005319714546,
6/25/2017 10:31:15 AM,3.08301,-5.97112,-0.00195,-0.00684,-18.4090226712,-20.1145252,12.101000547409058,
6/25/2017 10:31:15 AM,3.03283,-6.11648,-0.00212,-0.00737,-18.550244038400002,-19.897306,12.198002636432648,
6/25/2017 10:31:15 AM,2.99358,-6.25531,-0.00229,-0.00788,-18.7257709098,-19.897306,12.300999462604523,
6/25/2017 10:31:15 AM,2.96978,-6.34024,-0.00247,-0.00839,-18.8291179472,-19.897306,12.400003150105476,
6/25/2017 10:31:15 AM,2.95433,-6.3925,-0.00265,-0.00893,-18.885554525,-19.897306,12.500998377799988,
6/25/2017 10:31:15 AM,2.94404,-6.42598,-0.00282,-0.00944,-18.9183421592,-20.103091000000003,12.599006295204163,
6/25/2017 10:31:15 AM,2.93375,-6.45538,-0.003,-0.00998,-18.938471075,-20.103091000000003,12.702998891472816,
6/25/2017 10:31:15 AM,2.92603,-6.4758,-0.00318,-0.0105,-18.948385073999997,-19.897306,12.80200257897377,
6/25/2017 10:31:16 AM,2.91895,-6.49458,-0.00336,-0.01102,-18.957354291,-19.897306,12.900000438094139,
6/25/2017 10:31:16 AM,2.83017,-9.17391,-0.00362,-0.01176,-25.963724864699998,-19.897306,12.999999895691872,
6/25/2017 10:31:16 AM,2.70278,-9.48504,-0.00389,-0.01251,-25.6359764112,-19.897306,13.099003583192825,
6/25/2017 10:31:16 AM,2.62815,-9.86232,-0.00415,-0.01318,-25.919656308000004,-19.897306,13.2020004093647,
6/25/2017 10:31:16 AM,2.59019,-10.10567,-0.00443,-0.0139,-26.175605377300002,-19.897306,13.29900249838829,
6/25/2017 10:31:16 AM,2.56253,-10.28778,-0.00472,-0.01465,-26.3627448834,-19.897306,13.401999324560165,
6/25/2017 10:31:16 AM,2.54322,-10.40945,-0.00502,-0.01541,-26.473521428999998,-19.897306,13.506001979112625,
6/25/2017 10:31:16 AM,2.52843,-10.49438,-0.0053,-0.01613,-26.5343052234,-19.897306,13.603004068136215,
6/25/2017 10:31:16 AM,2.51492,-10.56951,-0.0056,-0.01688,-26.5814720892,-19.897306,13.703999295830727,
6/25/2017 10:31:16 AM,2.50591,-10.61442,-0.00588,-0.01759,-26.598781222200003,-19.897306,13.802007213234901,
6/25/2017 10:31:17 AM,2.50012,-10.60054,-0.00619,-0.01836,-26.5026220648,-19.897306,13.903002440929413,
6/25/2017 10:31:17 AM,3.21954,-0.01143,-0.00619,-0.01836,-0.036799342199999995,-19.897306,14.003997668623924,
6/25/2017 10:31:17 AM,3.3791,-0.0098,-0.00619,-0.01836,-0.03311518,-19.897306,14.102005586028099,
6/25/2017 10:31:17 AM,3.51099,-0.0098,-0.00619,-0.01836,-0.034407702,-19.897306,14.19900767505169,
6/25/2017 10:31:17 AM,3.5882,-0.00898,-0.00619,-0.01836,-0.032222036,-19.897306,14.30099867284298,
6/25/2017 10:31:17 AM,3.64868,-0.00327,-0.00619,-0.01836,-0.0119311836,-19.897306,14.40400555729866,
6/25/2017 10:31:17 AM,3.68793,-0.00082,-0.00619,-0.01836,-0.0030241026,-19.897306,14.505000784993172,
6/25/2017 10:31:17 AM,3.7201,-0.00082,-0.00619,-0.01836,-0.0030504819999999998,-19.897306,14.606006070971489,
6/25/2017 10:31:17 AM,3.7439,0.0,-0.00619,-0.01836,0.0,-19.897306,14.701006561517715,
6/25/2017 10:31:18 AM,3.76256,-0.00082,-0.00619,-0.01836,-0.0030852992,-19.897306,14.803007617592812,
6/25/2017 10:31:18 AM,3.77993,-0.00082,-0.00619,-0.01836,-0.0030995425999999996,-19.897306,14.904998615384102,
6/25/2017 10:31:18 AM,3.53208,-4.72905,-0.00619,-0.01836,-16.703382924,-19.897306,15.001004934310913,
6/25/2017 10:31:18 AM,3.3262,-5.18472,-0.00633,-0.01884,-17.245415664000003,-19.897306,15.10300599038601,
6/25/2017 10:31:18 AM,3.17565,-5.42644,-0.00648,-0.0193,-17.232474186,-19.897306,15.20400121808052,
6/25/2017 10:31:18 AM,3.08236,-5.65264,-0.00664,-0.0198,-17.4234714304,-19.897306,15.30199907720089,
6/25/2017 10:31:18 AM,3.02704,-5.81597,-0.00681,-0.02031,-17.6051738288,-19.897306,15.400006994605064,
6/25/2017 10:31:18 AM,2.982,-5.95724,-0.00696,-0.02078,-17.76448968,-19.897306,15.50300382077694,
6/25/2017 10:31:18 AM,2.96077,-6.02665,-0.00712,-0.02126,-17.8435245205,-19.897306,15.599000081419945,
6/25/2017 10:31:18 AM,2.94211,-6.08953,-0.0073,-0.02178,-17.9160671083,-19.897306,15.703998506069183,
6/25/2017 10:31:18 AM,2.92989,-6.12873,-0.00747,-0.02226,-17.956504739699998,-19.897306,15.79899899661541,
6/25/2017 10:31:19 AM,2.92088,-6.15486,-0.00764,-0.02278,-17.9776074768,-19.897306,15.90200588107109,
6/25/2017 10:31:19 AM,2.86491,-8.02084,-0.00787,-0.02344,-22.9789847244,-19.897306,16.005002707242966,
6/25/2017 10:31:19 AM,2.76905,-8.19723,-0.00808,-0.02403,-22.6985397315,-19.897306,16.10099896788597,
6/25/2017 10:31:19 AM,2.71372,-8.43813,-0.00832,-0.02468,-22.898722143599997,-19.897306,16.203000023961067,
6/25/2017 10:31:19 AM,2.68541,-8.59166,-0.00856,-0.02532,-23.0721296806,-19.897306,16.30200371146202,
6/25/2017 10:31:19 AM,2.66739,-8.69128,-0.0088,-0.02597,-23.183033359200003,-19.897306,16.402998939156532,
6/25/2017 10:31:19 AM,2.65646,-8.75498,-0.00904,-0.02659,-23.2572541708,-19.897306,16.501006856560707,
6/25/2017 10:31:19 AM,2.64745,-8.80153,-0.00928,-0.02725,-23.301610598499998,-19.897306,16.60200208425522,
6/25/2017 10:31:19 AM,2.63973,-8.83746,-0.00954,-0.02793,-23.3285082858,-19.897306,16.704998910427094,
6/25/2017 10:31:19 AM,2.63458,-8.85788,-0.00977,-0.02854,-23.3367934904,-19.897306,16.802000999450684,
6/25/2017 10:31:20 AM,2.62944,-8.88156,-0.01002,-0.02919,-23.3535291264,-19.897306,16.906003654003143,
6/25/2017 10:31:20 AM,2.71565,-6.17446,-0.01019,-0.02965,-16.767672299,-19.897306,17.004001513123512,
6/25/2017 10:31:20 AM,2.82373,-5.99236,-0.01036,-0.03012,-16.920806702799997,-19.897306,17.103005200624466,
6/25/2017 10:31:20 AM,2.88614,-5.77677,-0.01053,-0.0306,-16.6725669678,-19.897306,17.20600202679634,
6/25/2017 10:31:20 AM,2.91187,-5.66489,-0.01068,-0.03105,-16.4954232443,-19.897306,17.30300411581993,
6/25/2017 10:31:20 AM,2.92603,-5.60038,-0.01084,-0.03152,-16.3868798914,-19.6915312,17.399000376462936,
6/25/2017 10:31:20 AM,2.93568,-5.55955,-0.01099,-0.03196,-16.321059744,-19.6915312,17.503998801112175,
6/25/2017 10:31:20 AM,2.94018,-5.53913,-0.01114,-0.0324,-16.286039243399998,-19.6915312,17.600005120038986,
6/25/2017 10:31:20 AM,2.94275,-5.52852,-0.0113,-0.03287,-16.269052230000003,-19.6915312,17.70399771630764,
6/25/2017 10:31:20 AM,2.94468,-5.52198,-0.01145,-0.0333,-16.2604640664,-19.702955199999998,17.798998206853867,
6/25/2017 10:31:21 AM,2.94597,-5.51872,-0.0116,-0.03375,-16.2579835584,-19.702955199999998,17.907004058361053,
6/25/2017 10:31:21 AM,2.96141,-5.02956,-0.01174,-0.03417,-14.8945892796,-19.6915312,18.00200454890728,
6/25/2017 10:31:21 AM,2.98715,-5.00098,-0.01188,-0.03458,-14.938677407000002,-19.6915312,18.102004006505013,
6/25/2017 10:31:21 AM,2.99873,-4.96913,-0.01203,-0.03501,-14.9010792049,-19.6915312,18.202999234199524,
6/25/2017 10:31:21 AM,3.00452,-4.95035,-0.01216,-0.03543,-14.873425582,-19.6915312,18.30500029027462,
6/25/2017 10:31:21 AM,3.00773,-4.93892,-0.0123,-0.03584,-14.8549378516,-19.6915312,18.406005576252937,
6/25/2017 10:31:21 AM,3.01031,-4.93075,-0.01244,-0.03625,-14.843086032499999,-19.680097,18.50600503385067,
6/25/2017 10:31:21 AM,3.01095,-4.92748,-0.01257,-0.03665,-14.836395906,-19.680097,18.601005524396896,
6/25/2017 10:31:21 AM,3.01224,-4.92503,-0.01271,-0.03707,-14.835372367199998,-19.702955199999998,18.70100498199463,
6/25/2017 10:31:21 AM,3.01288,-4.9234,-0.01284,-0.03747,-14.833613392,-19.702955199999998,18.799998611211777,
6/25/2017 10:31:22 AM,3.01288,-4.92258,-0.01298,-0.03789,-14.8311428304,-19.485746199999998,18.901999667286873,
6/25/2017 10:31:22 AM,3.00387,-5.22882,-0.01313,-0.03833,-15.7066955334,-19.485746199999998,19.001003354787827,
6/25/2017 10:31:22 AM,2.98843,-5.24433,-0.01328,-0.03878,-15.6723131019,-19.485746199999998,19.105006009340286,
6/25/2017 10:31:22 AM,2.98071,-5.26311,-0.01343,-0.03922,-15.687804608100002,-19.485746199999998,19.200006499886513,
6/25/2017 10:31:22 AM,2.97685,-5.277,-0.01356,-0.03963,-15.70883745,-19.485746199999998,19.300005957484245,
6/25/2017 10:31:22 AM,2.97428,-5.28516,-0.01371,-0.04008,-15.7195456848,-19.474312,19.4039985537529,
6/25/2017 10:31:22 AM,2.97235,-5.29006,-0.01386,-0.04051,-15.723909841000001,-19.474312,19.503002241253853,
6/25/2017 10:31:22 AM,2.97171,-5.29415,-0.014,-0.04094,-15.7326784965,-19.474312,19.600004330277443,
6/25/2017 10:31:22 AM,2.97106,-5.29578,-0.01415,-0.04138,-15.734080126799999,-19.474312,19.700999557971954,
6/25/2017 10:31:22 AM,2.97042,-5.2966,-0.0143,-0.04181,-15.733126571999998,-19.474312,19.800003245472908,
6/25/2017 10:31:23 AM,2.96978,-5.29823,-0.01444,-0.04224,-15.734577489400001,-19.474312,19.89900693297386,
6/25/2017 10:31:23 AM,2.98393,-4.62452,-0.01457,-0.04263,-13.7992439636,-19.474312,20.000002160668373,
6/25/2017 10:31:23 AM,3.02253,-4.59512,-0.01471,-0.04303,-13.8888880536,-19.485746199999998,20.104004815220833,
6/25/2017 10:31:23 AM,3.03862,-4.55837,-0.01483,-0.04341,-13.8511542494,-19.485746199999998,20.201006904244423,
6/25/2017 10:31:23 AM,3.04827,-4.52897,-0.01496,-0.04379,-13.8055233819,-19.485746199999998,20.302997902035713,
6/25/2017 10:31:23 AM,3.05277,-4.51427,-0.01508,-0.04416,-13.7810280279,-19.485746199999998,20.40499895811081,
6/25/2017 10:31:23 AM,3.05599,-4.50529,-0.0152,-0.04455,-13.768121187099998,-19.474312,20.499999448657036,
6/25/2017 10:31:23 AM,3.05727,-4.50039,-0.01533,-0.04494,-13.7589073353,-19.474312,20.602000504732132,
6/25/2017 10:31:23 AM,3.05856,-4.49631,-0.01546,-0.04532,-13.752233913600001,-19.268527,20.704001560807228,
6/25/2017 10:31:23 AM,3.05985,-4.49468,-0.01558,-0.04569,-13.753046598,-19.268527,20.799997821450233,
6/25/2017 10:31:24 AM,3.06049,-4.49386,-0.01571,-0.04609,-13.7534135914,-19.268527,20.903004705905914,
6/25/2017 10:31:24 AM,2.99937,-6.68567,-0.01586,-0.04654,-20.0527980279,-19.474312,21.00600153207779,
6/25/2017 10:31:24 AM,2.88485,-6.85226,-0.01605,-0.04711,-19.767742261000002,-19.474312,21.10300362110138,
6/25/2017 10:31:24 AM,2.82824,-7.05151,-0.01624,-0.04765,-19.9433626424,-19.2570928,21.20000571012497,
6/25/2017 10:31:24 AM,2.79414,-7.20585,-0.01644,-0.04821,-20.134153719,-19.2570928,21.302006766200066,
6/25/2017 10:31:24 AM,2.77355,-7.31038,-0.01665,-0.04879,-20.275704449000003,-19.2570928,21.403001993894577,
6/25/2017 10:31:24 AM,2.76326,-7.36591,-0.01685,-0.04934,-20.3539244666,-19.2570928,21.500004082918167,
6/25/2017 10:31:24 AM,2.75489,-7.40511,-0.01706,-0.04992,-20.4002634879,-19.2570928,21.603000909090042,
6/25/2017 10:31:24 AM,2.7491,-7.42716,-0.01727,-0.05049,-20.418005555999997,-19.2570928,21.70500196516514,
6/25/2017 10:31:24 AM,2.74588,-7.44104,-0.01747,-0.05104,-20.4322029152,-19.2570928,21.800998225808144,
