Timestamp,Time [min],Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-],Rounded_Time
2018-11-14 04:32:54,0.5583333333333333,33.5,4.08401,-1.41497,9.04363,-0.00749,2.7499999996507545e-05,-0.0074873552749983,0.9969729013090944,34
2018-11-14 04:32:55,0.5750166666667307,34.50100000000384,4.09985,-1.09315,9.04363,-0.00783,2.833333333304229e-05,-0.0078330075361113,0.9968422870838518,35
2018-11-14 04:32:56,0.5916666666666667,35.5,4.07642,-1.64228,9.04363,-0.00821,2.833333333304229e-05,-0.0082145853916647,0.9966980973834508,36
2018-11-14 04:32:57,0.6083833333335255,36.503000000011525,4.1216,-0.60532,9.04363,-0.00852,2.833333333304229e-05,-0.008516988858335,0.9965838259061498,37
2018-11-14 04:32:58,0.625,37.5,4.12446,-0.60532,9.04363,-0.00868,2.833333333304229e-05,-0.0086846288694442,0.996520478511574,38
2018-11-14 04:32:59,0.6417166666668588,38.503000000011525,4.13357,-0.43164,9.04363,-0.00883,2.833333333304229e-05,-0.0088275379333347,0.9964664763864324,39
2018-11-14 04:33:00,0.6600500000000465,39.6030000000028,4.15126,-0.08939,9.04363,-0.0089,2.8888888886689933e-05,-0.008899640505556,0.9964392304439976,40
2018-11-14 04:33:01,0.6766666666667637,40.60000000000582,4.14536,-0.24775,9.04363,-0.00895,2.833333333304229e-05,-0.0089520228583338,0.9964194363295245,41
2018-11-14 04:33:02,0.6916833333333974,41.50100000000384,4.13019,-0.58489,9.04363,-0.00906,2.8055555554197377e-05,-0.0090639733194444,0.9963771327649636,42
2018-11-14 04:33:03,0.708350000000064,42.50100000000384,4.12952,-0.58744,9.14879,-0.00923,2.8055555554197377e-05,-0.0092269357638889,0.9963155529177604,43
2018-11-14 04:33:04,0.7250166666667307,43.50100000000384,4.13727,-0.41632,9.14879,-0.00936,2.8611111111887213e-05,-0.00936431125,0.9962636418073632,44
2018-11-14 04:33:05,0.7416833333333973,44.50100000000384,4.17399,0.35247,9.14879,-0.00936,2.8055555554197377e-05,-0.0093598835083343,0.9962649789399296,45
2018-11-14 04:33:06,0.7600166666668277,45.60100000000966,4.14166,-0.39844,9.14879,-0.00939,2.833333333304229e-05,-0.0093876862388896,0.9962542120223208,46
2018-11-14 04:33:07,0.7750166666667307,46.50100000000384,4.13323,-0.55935,9.14879,-0.00951,2.8055555554197377e-05,-0.0095112571944442,0.996207517333936,47
2018-11-14 04:33:08,0.7917166666668588,47.503000000011525,4.13239,-0.55935,9.14879,-0.00967,2.8611111111887213e-05,-0.0096671519027788,0.9961486082254492,48
2018-11-14 04:33:09,0.8083500000000641,48.50100000000384,4.13205,-0.55935,9.14879,-0.00982,2.6666666664014983e-05,-0.0098224293611109,0.9960899323618736,49
2018-11-14 04:33:10,0.8250166666667307,49.50100000000384,4.13188,-0.55935,9.14879,-0.00998,2.8055555554197377e-05,-0.0099780133194442,0.9960311406788324,50
2018-11-14 04:33:11,0.8434500000000601,50.60700000000361,4.13171,-0.55935,9.14879,-0.01015,2.972222222322469e-05,-0.0101500670277775,0.9959661254472186,51
2018-11-14 04:33:12,0.860000000000097,51.60000000000582,4.12362,-0.72792,9.14879,-0.01033,2.8055555554197377e-05,-0.0103335984694446,0.9958967730379974,52
2018-11-14 04:33:13,0.8750500000001921,52.503000000011525,4.09969,-1.24129,9.14879,-0.01059,2.833333333304229e-05,-0.0105917710138908,0.9957992154326656,53
2018-11-14 04:33:14,0.8933666666668917,53.602000000013504,4.08822,-1.44051,9.14879,-0.011,2.8611111111887213e-05,-0.0110054927555587,0.9956428792797354,54
2018-11-14 04:33:15,0.9100166666668276,54.60100000000966,4.00428,-3.36884,9.14879,-0.01177,2.8611111111887213e-05,-0.0117775451444506,0.99535113802424,55
2018-11-14 04:33:16,0.9267000000002252,55.602000000013504,4.03176,-2.55409,9.14879,-0.01257,2.8611111111887213e-05,-0.0125740931750079,0.9950501404159944,56
2018-11-14 04:33:17,0.9433333333334304,56.60000000000582,4.02569,-2.6537,9.14879,-0.01329,2.833333333304229e-05,-0.0132997524777802,0.9947759300656366,57
2018-11-14 04:33:18,0.9583333333333334,57.5,4.01928,-2.75842,9.14879,-0.01397,2.8055555554197377e-05,-0.0139784775194424,0.9945194551182892,58
2018-11-14 04:33:19,0.975050000000192,58.503000000011525,4.10306,-0.74835,9.14879,-0.01441,2.805555555823957e-05,-0.0144159045527809,0.9943541612681184,59
2018-11-14 04:33:20,0.9933666666668918,59.602000000013504,4.05232,-1.98964,9.14879,-0.01488,2.8611111111887213e-05,-0.0148838670722261,0.9941773287436528,60
2018-11-14 04:33:21,1.0083666666667948,60.50200000000768,4.06665,-1.60908,9.14879,-0.01532,2.6666666668057183e-05,-0.0153259148250007,0.9940102888274,61
2018-11-14 04:33:22,1.0266166666668142,61.59700000000885,4.07491,-1.42007,9.14879,-0.01574,2.722222222170482e-05,-0.0157825593888901,0.9938377331041088,62
2018-11-14 04:33:23,1.0433666666668917,62.602000000013504,4.11199,-0.58999,9.14879,-0.01603,2.8611111111887213e-05,-0.0160338077638907,0.9937427919868758,63
2018-11-14 04:33:24,1.0583666666667948,63.50200000000768,4.12345,-0.38056,9.14879,-0.01615,2.8611111111887213e-05,-0.0161505321805564,0.9936986844517464,64
2018-11-14 04:33:25,1.0766833333334944,64.60100000000966,4.10676,-0.78666,9.14879,-0.01633,2.805555555823957e-05,-0.0163371045055571,0.9936281829610192,65
2018-11-14 04:33:26,1.0916666666666666,65.5,4.11587,-0.57978,9.14879,-0.0165,2.8055555554197377e-05,-0.0165027888499998,0.9935655745689476,66
2018-11-14 04:33:27,1.1099833333333664,66.59900000000198,4.13542,-0.17368,9.14879,-0.0166,2.750000000054974e-05,-0.0166086963083336,0.9935255545193952,67
2018-11-14 04:33:28,1.1266666666667635,67.60000000000582,4.1541,0.19156,9.14879,-0.01659,2.8055555554197377e-05,-0.016591108580556,0.993531987262803,68
2018-11-14 04:33:29,1.143350000000161,68.60100000000966,4.12177,-0.54913,9.14879,-0.01666,2.833333333304229e-05,-0.0166686270527794,0.9935025885201144,69
2018-11-14 04:33:30,1.158350000000064,69.50100000000384,4.15478,0.19411,9.14879,-0.01668,2.8055555554197377e-05,-0.0166875133416689,0.9934952727161144,70
2018-11-14 04:33:31,1.1766833333334945,70.60100000000966,4.15781,0.19667,9.14879,-0.01662,2.833333333304229e-05,-0.0166277027527797,0.9935174783262668,71
2018-11-14 04:33:32,1.1933333333334304,71.60000000000582,4.12598,-0.51337,9.14879,-0.01669,2.8055555554197377e-05,-0.0166982070861135,0.9934907272347264,72
2018-11-14 04:33:33,1.208350000000064,72.50100000000384,4.14233,-0.13537,9.14879,-0.01677,2.8055555554197377e-05,-0.0167707323944471,0.9934633215498108,73
2018-11-14 04:33:34,1.225050000000192,73.50300000001153,4.12649,-0.50316,9.14879,-0.01686,2.805555555823957e-05,-0.0168618701083371,0.9934288826549172,74
2018-11-14 04:33:35,1.2417666666668083,74.5060000000085,4.18731,0.84286,9.14879,-0.01677,2.916666666553485e-05,-0.0167780675777801,0.993459625508537,75
2018-11-14 04:33:36,1.260000000000097,75.60000000000582,4.16995,0.36268,9.14879,-0.0166,2.833333333304229e-05,-0.016606682219447,0.9935232549849164,76
2018-11-14 04:33:37,1.2767166666667131,76.6030000000028,4.13239,-0.45718,9.14879,-0.01665,2.8611111111887213e-05,-0.0166548823388902,0.993504842810708,77
2018-11-14 04:33:38,1.2916833333333977,77.50100000000384,4.12278,-0.63597,9.14879,-0.01679,2.833333333304229e-05,-0.0167951255083347,0.9934518480671944,78
2018-11-14 04:33:39,1.3083833333335255,78.50300000001153,4.12143,-0.63852,9.14879,-0.01697,2.833333333304229e-05,-0.0169726287416694,0.9933847735824928,79
2018-11-14 04:33:40,1.3266833333334944,79.60100000000966,4.12075,-0.63597,9.14879,-0.01716,2.833333333304229e-05,-0.0171670940083357,0.9933112895264056,80
2018-11-14 04:33:41,1.3416833333333973,80.50100000000384,4.14469,-0.10472,9.14879,-0.01724,2.8055555554197377e-05,-0.0172492489166679,0.9932802450319556,81
2018-11-14 04:33:42,1.3584000000000136,81.50400000000081,4.13036,-0.44697,9.14879,-0.01732,2.944444444437977e-05,-0.0173297101833337,0.993249840526648,82
2018-11-14 04:33:43,1.3750500000001922,82.50300000001153,4.12177,-0.6232,9.14879,-0.01747,2.888888889073213e-05,-0.0174802741444465,0.9931929457877944,83
2018-11-14 04:33:44,1.391700000000128,83.50200000000768,4.13711,-0.27073,9.14879,-0.0176,2.8055555554197377e-05,-0.0176018399166681,0.9931470088131494,84
2018-11-14 04:33:45,1.4083666666667949,84.50200000000768,4.15292,0.05619,9.14879,-0.01762,2.8055555554197377e-05,-0.0176242501833351,0.9931384907461176,85
2018-11-14 04:33:46,1.425050000000192,85.50300000001153,4.17517,0.50316,9.14879,-0.01754,2.805555555823957e-05,-0.0175416011277786,0.993169175491766,86
2018-11-14 04:33:47,1.441700000000128,86.50200000000768,4.16388,0.21199,9.14879,-0.01744,2.8611111111887213e-05,-0.0174451203833347,0.993204995466759,87
2018-11-14 04:33:48,1.4583666666667947,87.50200000000768,4.17737,0.49039,9.14879,-0.01734,2.8055555554197377e-05,-0.0173454155222236,0.9932420124451444,88
2018-11-14 04:33:49,1.475033333333461,88.50200000000768,4.19995,0.92203,9.14879,-0.01711,2.8055555554197377e-05,-0.0171131762666672,0.9933282348761008,89
2018-11-14 04:33:50,1.4916833333333974,89.50100000000384,4.19995,0.8684,9.14879,-0.01686,2.750000000054974e-05,-0.0168661730694459,0.9934199386497256,90
2018-11-14 04:33:51,1.5083666666667948,90.50200000000768,4.19995,0.8352,9.14879,-0.01663,2.833333333304229e-05,-0.0166303980638894,0.9935074737827896,91
2018-11-14 04:33:52,1.525,91.5,4.19995,0.80455,9.14879,-0.0164,2.8055555554197377e-05,-0.0164041817138912,0.9935914601165048,92
2018-11-14 04:33:53,1.5417166666668587,92.50300000001153,4.19995,0.779,9.14879,-0.01618,2.7777777779394657e-05,-0.0161844197499997,0.9936730501591228,93
2018-11-14 04:33:54,1.5583833333335255,93.50300000001153,4.14806,-0.35246,9.14879,-0.01614,2.833333333304229e-05,-0.0161488212833333,0.9936859353971808,94
2018-11-14 04:33:55,1.5750333333334614,94.50200000000768,4.09598,-1.43029,9.14879,-0.01642,2.6944444442859904e-05,-0.0164257117249981,0.9935813047189418,95
2018-11-14 04:33:56,1.593350000000161,95.60100000000966,4.09328,-1.37665,9.14879,-0.01685,2.8611111111887213e-05,-0.0168531718277767,0.9934197771479468,96
2018-11-14 04:33:57,1.6100333333335584,96.6020000000135,4.10643,-1.03441,9.14879,-0.01717,2.888888889073213e-05,-0.0171752968777777,0.9932980533273024,97
2018-11-14 04:33:58,1.6250333333334614,97.50200000000768,4.09834,-1.19531,9.14879,-0.01745,2.833333333304229e-05,-0.017456623038887,0.9931917464903228,98
2018-11-14 04:33:59,1.6433333333334303,98.60000000000582,4.09497,-1.23107,9.14879,-0.01782,2.833333333304229e-05,-0.0178275917472197,0.993051565748348,99
2018-11-14 04:34:00,1.6583333333333334,99.5,4.09227,-1.26938,9.14879,-0.01814,2.833333333304229e-05,-0.0181408716972176,0.992933184292311,100
2018-11-14 04:34:01,1.6750166666667308,100.50100000000384,4.07626,-1.60397,9.14879,-0.01854,2.8055555554197377e-05,-0.0185431377444407,0.9927811769889876,101
2018-11-14 04:34:02,1.6916666666666669,101.5,4.05805,-1.98197,9.14879,-0.01898,2.777777777535246e-05,-0.019042973633327,0.9925923002341672,102
2018-11-14 04:34:03,1.710000000000097,102.60000000000582,4.05114,-2.07392,9.14879,-0.01966,2.833333333304229e-05,-0.0196648152694413,0.9923573202480298,103
2018-11-14 04:34:04,1.725033333333461,103.50200000000768,4.07406,-1.49159,9.14879,-0.02009,2.833333333304229e-05,-0.0200987787555532,0.9921933351945555,104
2018-11-14 04:34:05,1.74338333333338,104.6030000000028,4.11654,-0.53636,9.14879,-0.02038,2.8611111111887213e-05,-0.0203873125027749,0.9920843047726848,105
2018-11-14 04:34:06,1.7584000000000135,105.5040000000008,4.1039,-0.86073,9.14879,-0.02056,2.833333333304229e-05,-0.0205689324222182,0.9920156746847744,106
2018-11-14 04:34:07,1.775050000000192,106.50300000001153,4.10322,-0.86839,9.14879,-0.02081,2.7777777779394657e-05,-0.0208091388722207,0.9919249060629682,107
2018-11-14 04:34:08,1.7916833333333977,107.50100000000384,4.10272,-0.87605,9.25395,-0.02105,2.777777777535246e-05,-0.0210512934999967,0.9918334012685428,108
2018-11-14 04:34:09,1.8083833333335253,108.50300000001153,4.07238,-1.56821,9.25395,-0.02139,2.805555555823957e-05,-0.0213961766805551,0.9917030776615664,109
2018-11-14 04:34:10,1.8267000000002247,109.6020000000135,4.09092,-1.08804,9.25395,-0.02179,2.8611111111887213e-05,-0.021791894702778,0.9915535447098052,110
2018-11-14 04:34:11,1.8417166666668587,110.50300000001153,4.05957,-1.8134,9.14879,-0.02217,2.8611111111887213e-05,-0.0221705092000009,0.9914104747959526,111
2018-11-14 04:34:12,1.860016666666828,111.60100000000966,4.10221,-0.78155,9.14879,-0.02252,2.833333333304229e-05,-0.0225228128749997,0.9912773471508104,112
2018-11-14 04:34:13,1.8767666666666627,112.60599999999975,4.10339,-0.78411,9.14879,-0.02274,2.944444444437977e-05,-0.0227410710833309,0.9911948722765184,113
2018-11-14 04:34:14,1.8916666666666664,113.5,4.10356,-0.78666,9.25395,-0.02293,2.8055555554197377e-05,-0.0229357930361088,0.9911212912245158,114
2018-11-14 04:34:15,1.9083666666667949,114.50200000000768,4.11907,-0.43675,9.25395,-0.0231,2.888888889073213e-05,-0.0231029235194435,0.9910581363690408,115
2018-11-14 04:34:16,1.926650000000033,115.59900000000198,4.17686,0.79433,9.25395,-0.02301,2.777777777535246e-05,-0.0230155634555541,0.991090250688868,116
2018-11-14 04:34:17,1.9433333333334304,116.60000000000582,4.16085,0.35247,9.25395,-0.02287,2.833333333304229e-05,-0.0228728185749976,0.9911432469430056,117
2018-11-14 04:34:18,1.9600500000000465,117.6030000000028,4.15528,0.20944,9.25395,-0.0228,2.916666666553485e-05,-0.0227993810138866,0.9911705117782608,118
2018-11-14 04:34:19,1.976666666666764,118.60000000000582,4.19979,1.14169,9.25395,-0.02257,2.8055555554197377e-05,-0.0225749527777748,0.991253834246921,119
2018-11-14 04:34:20,1.9917166666668584,119.50300000001153,4.17804,0.59766,9.25395,-0.02237,2.833333333304229e-05,-0.0223714104666629,0.9913294024915078,120
2018-11-14 04:34:21,2.008350000000064,120.50100000000384,4.16068,0.20433,9.25395,-0.02226,2.833333333304229e-05,-0.0222633893527747,0.9913695070079114,121
2018-11-14 04:34:22,2.02501666666673,121.50100000000384,4.10929,-0.92713,9.25395,-0.0224,2.833333333304229e-05,-0.0224009294916621,0.9913173839396696,122
2018-11-14 04:34:23,2.0417166666668587,122.50300000001153,4.10508,-0.94246,9.25395,-0.02266,2.833333333304229e-05,-0.022661343480553,0.9912189793428308,123
2018-11-14 04:34:24,2.0583833333335253,123.50300000001153,4.09598,-1.11103,9.25395,-0.02294,2.7777777779394657e-05,-0.0229475856083309,0.991110814872472,124
2018-11-14 04:34:25,2.076700000000225,124.6020000000135,4.10744,-0.81731,9.25395,-0.02323,2.8333333337084492e-05,-0.0232357152249977,0.9910019371624602,125
2018-11-14 04:34:26,2.091750000000077,125.50500000000466,4.08569,-1.30514,9.25395,-0.02351,2.944444444437977e-05,-0.0235130748249954,0.9908971291998256,126
2018-11-14 04:34:27,2.1083833333335256,126.50300000001153,4.068,-1.67037,9.25395,-0.02392,2.805555555823957e-05,-0.0239282476194425,0.9907402447266448,127
2018-11-14 04:34:28,2.125050000000192,127.50300000001153,4.07069,-1.55033,9.25395,-0.02437,2.805555555823957e-05,-0.0243744877333313,0.990571620611298,128
2018-11-14 04:34:29,2.14338333333338,128.6030000000028,4.09008,-1.07272,9.25395,-0.02476,2.8611111111887213e-05,-0.0247647697916612,0.9904241417881866,129
2018-11-14 04:34:30,2.1584000000000136,129.5040000000008,4.06698,-1.61163,9.25395,-0.02511,2.8611111107845012e-05,-0.0251124763333262,0.9902927512964678,130
2018-11-14 04:34:31,2.176666666666764,130.60000000000582,4.06311,-1.6525,9.25395,-0.02561,2.833333333304229e-05,-0.025610440449995,0.9901045818423236,131
2018-11-14 04:34:32,2.193366666666892,131.6020000000135,4.09159,-0.968,9.25395,-0.02594,2.8611111111887213e-05,-0.0259490514138855,0.989976628365136,132
2018-11-14 04:34:33,2.208400000000013,132.5040000000008,4.11536,-0.44186,9.25395,-0.02611,2.8888888886689933e-05,-0.0261137530972162,0.9899143912986254,133
2018-11-14 04:34:34,2.225016666666731,133.50100000000384,4.11738,-0.4342,9.25395,-0.02623,2.833333333304229e-05,-0.0262349865138832,0.9898685799136788,134
2018-11-14 04:34:35,2.241700000000128,134.50200000000768,4.11823,-0.4342,9.25395,-0.02635,2.8055555554197377e-05,-0.0263557866777726,0.9898229322452252,135
2018-11-14 04:34:36,2.260016666666828,135.60100000000966,4.14096,0.0613,9.25395,-0.02639,2.833333333304229e-05,-0.0263938586472162,0.989808482544802,136
2018-11-14 04:34:37,2.2750333333334614,136.50200000000768,4.14281,0.0613,9.25395,-0.02637,2.8611111111887213e-05,-0.0263785147666607,0.9898141791987918,137
2018-11-14 04:34:38,2.2916666666666665,137.5,4.12278,-0.41121,9.25395,-0.02643,2.6666666664014983e-05,-0.0264304090916599,0.9897945238416004,138
2018-11-14 04:34:39,2.310016666666828,138.60100000000966,4.11452,-0.57722,9.25395,-0.02658,2.805555555823957e-05,-0.0265851591027723,0.9897360472884812,139
2018-11-14 04:34:40,2.325,139.5,4.14264,0.06385,9.25395,-0.02662,2.833333333304229e-05,-0.0266245628055502,0.9897211010634932,140
2018-11-14 04:34:41,2.3433666666668915,140.6020000000135,4.14483,0.06896,9.25395,-0.0266,2.8611111111887213e-05,-0.0266043786083277,0.9897285947602296,141
2018-11-14 04:34:42,2.360000000000097,141.60000000000582,4.15849,0.34736,9.25395,-0.02653,2.8055555554197377e-05,-0.0265367824222167,0.9897536908942828,142
2018-11-14 04:34:43,2.376666666666764,142.60000000000582,4.09092,-1.19276,9.25395,-0.02674,2.833333333304229e-05,-0.0267450271916596,0.9896748084781254,143
2018-11-14 04:34:44,2.3916833333333973,143.50100000000384,4.07946,-1.38432,9.25395,-0.02707,2.833333333304229e-05,-0.0270715606194365,0.9895514188305428,144
2018-11-14 04:34:45,2.4084000000000136,144.5040000000008,4.09075,-1.07272,9.25395,-0.02741,2.944444444437977e-05,-0.0274109498166579,0.9894231712764604,145
2018-11-14 04:34:46,2.425050000000192,145.50300000001153,4.09699,-0.91436,9.25395,-0.02768,2.8611111111887213e-05,-0.0276852601555498,0.9893195155611036,146
2018-11-14 04:34:47,2.44333333333343,146.60000000000582,4.12665,-0.24264,9.25395,-0.02784,2.8055555554197377e-05,-0.0278454921805485,0.9892589674780764,147
2018-11-14 04:34:48,2.4600500000000465,147.6030000000028,4.09817,-0.91181,9.14879,-0.02803,2.8888888886689933e-05,-0.028030026733325,0.9891892360156992,148
2018-11-14 04:34:49,2.4767000000002253,148.6020000000135,4.11165,-0.57978,9.14879,-0.02822,2.8333333337084492e-05,-0.0282257380722162,0.9891152810969084,149
2018-11-14 04:34:50,2.4933333333334304,149.60000000000582,4.11199,-0.57722,9.25395,-0.02838,2.8055555554197377e-05,-0.0283860471277705,0.9890547039057652,150
2018-11-14 04:34:51,2.508350000000064,150.50100000000384,4.13407,-0.08173,9.25395,-0.02845,2.8055555554197377e-05,-0.0284568178611043,0.9890279612353295,151
2018-11-14 04:34:52,2.5250666666666803,151.5040000000008,4.13593,-0.07918,9.25395,-0.02848,2.833333333304229e-05,-0.028479163038882,0.9890195174945772,152
2018-11-14 04:34:53,2.541683333333397,152.50100000000384,4.14938,0.20944,9.25395,-0.02846,2.833333333304229e-05,-0.0284584924305491,0.9890271344957078,153
2018-11-14 04:34:54,2.558333333333333,153.5,4.13879,-0.06641,9.25395,-0.02844,2.6111111110367348e-05,-0.0284439528388825,0.9890324744274364,154
2018-11-14 04:34:55,2.575016666666731,154.50100000000384,4.12497,-0.37545,9.25395,-0.02851,2.8055555554197377e-05,-0.0285082016361046,0.989008196250158,155
2018-11-14 04:34:56,2.593350000000161,155.60100000000966,4.11705,-0.5338,9.25395,-0.02865,2.8611111111887213e-05,-0.0286507748999944,0.9889543210162934,156
2018-11-14 04:34:57,2.608366666666795,156.50200000000768,4.11654,-0.53636,9.25395,-0.02878,2.8611111111887213e-05,-0.028784514688883,0.9889037837542094,157
2018-11-14 04:34:58,2.625,157.5,4.13019,-0.2171,9.25395,-0.02888,2.6666666664014983e-05,-0.0288852568277714,0.9888657155628487,158
2018-11-14 04:34:59,2.6433333333334303,158.60000000000582,4.12413,-0.36779,9.25395,-0.02896,2.8055555554197377e-05,-0.0289772932166605,0.9888309370788596,159
2018-11-14 04:35:00,2.6584000000000136,159.5040000000008,4.11722,-0.52359,9.25395,-0.02909,2.8611111107845012e-05,-0.0290929435694374,0.9887872354083476,160
2018-11-14 04:35:01,2.676666666666764,160.60000000000582,4.13744,-0.06385,9.35911,-0.02917,2.8055555554197377e-05,-0.0291724151194381,0.988757204894736,161
2018-11-14 04:35:02,2.691666666666667,161.5,4.13862,-0.05874,9.35911,-0.02918,2.833333333304229e-05,-0.0291875260749936,0.988751494804062,162
2018-11-14 04:35:03,2.708366666666795,162.50200000000768,4.11924,-0.50826,9.35911,-0.02927,2.8055555554197377e-05,-0.0292703334166604,0.9887202037697104,163
2018-11-14 04:35:04,2.7250500000001923,163.50300000001153,4.09766,-0.97822,9.35911,-0.02948,2.805555555823957e-05,-0.0294817822861063,0.988640301991628,164
2018-11-14 04:35:05,2.7416833333333974,164.50100000000384,4.12261,-0.36268,9.35911,-0.02966,2.8055555554197377e-05,-0.0296632651666604,0.9885717236876352,165
2018-11-14 04:35:06,2.760000000000097,165.60000000000582,4.13727,-0.0613,9.35911,-0.02972,2.8055555554197377e-05,-0.0297212458611049,0.9885498140855988,166
