Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-]
2017-06-25 10:31:05,2.0060040056705475,4.13813,-0.06696,-20.103091000000003,-4e-05,2.8057023882865906e-05,-3.5396506860852244e-05,0.9999769212352602
2017-06-25 10:31:05,2.1030060946941376,4.13684,-0.06696,-20.103091000000003,-4e-05,2.6945024728775024e-05,-3.720074571669102e-05,0.9999758845698667
2017-06-25 10:31:05,2.2010039538145065,4.13555,-0.06696,-20.103091000000003,-4e-05,2.722162753343582e-05,-3.902350589632988e-05,0.9999748372626365
2017-06-25 10:31:05,2.3030050098896027,4.13491,-0.06696,-19.885882,-4e-05,2.8333626687526703e-05,-4.092072553932667e-05,0.9999737471730725
2017-06-25 10:31:05,2.399001270532608,4.13362,-0.06696,-19.885882,-4e-05,2.666562795639038e-05,-4.270625598728657e-05,0.9999727212570092
2017-06-25 10:31:05,2.5030039250850677,4.13234,-0.06778,-20.103091000000003,-5e-05,2.8889626264572144e-05,-4.4664394855499274e-05,0.9999715961649552
2017-06-25 10:31:05,2.6020076125860214,4.13169,-0.06778,-20.103091000000003,-5e-05,2.7501024305820465e-05,-4.652841428294778e-05,0.9999705251513105
2017-06-25 10:31:05,2.702007070183754,4.13041,-0.06778,-20.103091000000003,-5e-05,2.7777627110481262e-05,-4.84111818484962e-05,0.9999694433655076
2017-06-25 10:31:05,2.8030022978782654,4.12976,-0.06778,-20.103091000000003,-5e-05,2.805422991514206e-05,-5.0312697552144534e-05,0.999968350807547
2017-06-25 10:31:06,2.8989985585212708,4.12848,-0.06696,-19.897306,-5e-05,2.666562795639038e-05,-5.2098228000104434e-05,0.9999673248914837
2017-06-25 10:31:06,3.000003844499588,4.12783,-0.06696,-19.897306,-6e-05,2.8057023882865906e-05,-5.397692631930114e-05,0.9999662454437565
2017-06-25 10:31:06,3.1009990721940994,4.12655,-0.06778,-19.897306,-6e-05,2.805422991514206e-05,-5.587844202294947e-05,0.9999651528857958
2017-06-25 10:31:06,3.200998529791832,4.1259,-0.06778,-20.103091000000003,-6e-05,2.7777627110481262e-05,-5.776120958849789e-05,0.999964071099993
2017-06-25 10:31:06,3.302999585866928,4.12526,-0.06696,-20.103091000000003,-6e-05,2.8333626687526703e-05,-5.965842923149468e-05,0.999962981010429
2017-06-25 10:31:06,3.400997444987297,4.12397,-0.06696,-19.897306,-6e-05,2.722162753343582e-05,-6.148118941113354e-05,0.9999619337031989
2017-06-25 10:31:06,3.502998501062393,4.12333,-0.06696,-19.897306,-6e-05,2.8333626687526703e-05,-6.337840905413032e-05,0.9999608436136349
2017-06-25 10:31:06,3.6080069839954376,4.12204,-0.06778,-19.897306,-7e-05,2.9169023036956787e-05,-6.535548543557526e-05,0.9999597076406133
2017-06-25 10:31:06,3.6979984492063522,4.1214,-0.06696,-19.897306,-7e-05,2.499762922525406e-05,-6.702932668849827e-05,0.9999587458980506
2017-06-25 10:31:06,3.7999995052814484,4.12011,-0.06778,-20.103091000000003,-7e-05,2.8333626687526703e-05,-6.894977990537884e-05,0.9999576424591222
2017-06-25 10:31:07,3.899998962879181,4.11947,-0.06778,-20.103091000000003,-7e-05,2.7777627110481262e-05,-7.083254747092726e-05,0.9999565606733194
2017-06-25 10:31:07,4.001004248857498,4.11883,-0.06778,-20.103091000000003,-7e-05,2.8057023882865906e-05,-7.273425254970791e-05,0.999955468006549
2017-06-25 10:31:07,4.101003706455231,4.11818,-0.06778,-20.103091000000003,-8e-05,2.7777627110481262e-05,-7.461702011525634e-05,0.9999543862207463
2017-06-25 10:31:07,4.20500636100769,4.11754,-0.06778,-20.103091000000003,-8e-05,2.8889626264572144e-05,-7.657515898346904e-05,0.9999532611286923
2017-06-25 10:31:07,4.303004220128059,4.11625,-0.06778,-20.1145252,-8e-05,2.722162753343582e-05,-7.842024089768532e-05,0.9999522009960151
2017-06-25 10:31:07,4.4000063091516495,4.11625,-0.06696,-20.1145252,-8e-05,2.6945024728775024e-05,-8.02244797535241e-05,0.9999511643306217
2017-06-25 10:31:07,4.503998905420303,4.11497,-0.06778,-20.1145252,-8e-05,2.8886832296848297e-05,-8.218242924660447e-05,0.9999500393473774
2017-06-25 10:31:07,4.600005224347115,4.11432,-0.06778,-20.1145252,-9e-05,2.6668421924114227e-05,-8.399001488462093e-05,0.9999490007590162
2017-06-25 10:31:07,4.701000452041626,4.11368,-0.06696,-20.103091000000003,-9e-05,2.805422991514206e-05,-8.586852611973885e-05,0.9999479214187823
2017-06-25 10:31:07,4.807004705071449,4.11304,-0.06696,-20.103091000000003,-9e-05,2.9445625841617584e-05,-8.784020522609356e-05,0.9999467885468847
2017-06-25 10:31:08,4.904006794095039,4.11239,-0.06696,-19.885882,-9e-05,2.6945024728775024e-05,-8.964444408193234e-05,0.9999457518814913
2017-06-25 10:31:08,5.000003054738045,4.11111,-0.06696,-19.885882,-9e-05,2.666562795639038e-05,-9.142997452989224e-05,0.9999447259654279
2017-06-25 10:31:08,5.1040057092905045,4.11046,-0.06696,-19.885882,-9e-05,2.8889626264572144e-05,-9.336442390456799e-05,0.999943614484697
2017-06-25 10:31:08,5.204005166888237,4.10982,-0.06778,-19.897306,-0.0001,2.7777627110481262e-05,-9.524719147011642e-05,0.9999425326988943
2017-06-25 10:31:08,5.300001427531242,4.10982,-0.06778,-19.897306,-0.0001,2.666562795639038e-05,-9.705458773300056e-05,0.9999414942193428
2017-06-25 10:31:08,5.404004082083702,4.10918,-0.06696,-19.885882,-0.0001,2.8889626264572144e-05,-9.89890371076763e-05,0.999940382738612
2017-06-25 10:31:08,5.499004572629929,4.10853,-0.06696,-19.885882,-0.0001,2.6389025151729584e-05,-0.00010075604623183612,0.9999393674643854
2017-06-25 10:31:08,5.601005628705025,4.10789,-0.06696,-20.103091000000003,-0.0001,2.8333626687526703e-05,-0.0001026532658748329,0.9999382773748214
2017-06-25 10:31:08,5.699003487825394,4.10725,-0.06696,-20.103091000000003,-0.00011,2.722162753343582e-05,-0.00010447602605447177,0.9999372300675913
2017-06-25 10:31:08,5.799002945423126,4.1066,-0.06696,-19.885882,-0.00011,2.7777627110481262e-05,-0.0001063360159657896,0.9999361613691942
2017-06-25 10:31:09,5.9050071984529495,4.10596,-0.06778,-19.885882,-0.00011,2.9445625841617584e-05,-0.00010833184048533444,0.9999350146240147
2017-06-25 10:31:09,6.0030050575733185,4.10532,-0.07186,-19.897306,-0.00011,2.722162753343582e-05,-0.00011028798663988714,0.9999338906769184
2017-06-25 10:31:09,6.105006113648415,4.10403,-0.07595,-19.897306,-0.00011,2.8333626687526703e-05,-0.00011243992558680479,0.9999326542327371
2017-06-25 10:31:09,6.205005571246147,4.10274,-0.07676,-19.897306,-0.00012,2.7777627110481262e-05,-0.00011457213624380533,0.9999314291238817
2017-06-25 10:31:09,6.302007660269737,4.10146,-0.07758,-19.897306,-0.00012,2.6945024728775024e-05,-0.00011666253126226369,0.9999302280411275
2017-06-25 10:31:09,6.398003920912743,4.10081,-0.07758,-19.897306,-0.00012,2.666562795639038e-05,-0.00011873125067912046,0.9999290394125703
2017-06-25 10:31:09,6.502006575465202,4.09953,-0.0784,-20.103091000000003,-0.00012,2.8889626264572144e-05,-0.00012099619737826291,0.9999277380372821
2017-06-25 10:31:09,6.602006033062935,4.09888,-0.0784,-20.103091000000003,-0.00012,2.7777627110481262e-05,-0.00012317396334372464,0.9999264867536153
2017-06-25 10:31:09,6.702005490660667,4.09824,-0.07758,-19.885882,-0.00013,2.7777627110481262e-05,-0.00012532895165495578,0.9999252485573541
2017-06-25 10:31:10,6.8020049482584,4.0976,-0.07758,-19.885882,-0.00013,2.7777627110481262e-05,-0.00012748393996618693,0.999924010361093
2017-06-25 10:31:10,6.903000175952911,4.09695,-0.0784,-20.103091000000003,-0.00013,2.805422991514206e-05,-0.00012968339159153406,0.9999227466174501
2017-06-25 10:31:10,7.0050012320280075,4.09567,-0.08656,-20.103091000000003,-0.00013,2.8333626687526703e-05,-0.00013213595031760637,0.9999213374455167
2017-06-25 10:31:10,7.104004919528961,4.09309,-0.09309,-20.103091000000003,-0.00014,2.7501024305820465e-05,-0.0001346960206702352,0.9999198665003973
2017-06-25 10:31:10,7.204004377126694,4.09181,-0.09473,-20.103091000000003,-0.00014,2.7777627110481262e-05,-0.0001373273952864111,0.9999183545858341
2017-06-25 10:31:10,7.30600543320179,4.09052,-0.09473,-20.103091000000003,-0.00014,2.8333626687526703e-05,-0.0001400114397425205,0.9999168124086478
2017-06-25 10:31:10,7.404999062418938,4.08923,-0.09473,-19.897306,-0.00014,2.749823033809662e-05,-0.00014261634710244838,0.9999153157014329
2017-06-25 10:31:10,7.504002749919891,4.08859,-0.09473,-19.897306,-0.00015,2.7501024305820465e-05,-0.00014522151913493874,0.9999138188421444
2017-06-25 10:31:10,7.603006437420845,4.0873,-0.09473,-20.103091000000003,-0.00015,2.7501024305820465e-05,-0.0001478266911674291,0.999912321982856
2017-06-25 10:31:10,7.704997435212135,4.08666,-0.09473,-20.103091000000003,-0.00015,2.8330832719802856e-05,-0.00015051047095097602,0.9999107799577431
2017-06-25 10:31:10,7.806002721190453,4.08537,-0.09554,-19.897306,-0.00015,2.8057023882865906e-05,-0.00015319103901274502,0.9999092397779963
2017-06-25 10:31:11,7.906002178788185,4.08473,-0.09473,-19.897306,-0.00016,2.7777627110481262e-05,-0.00015582241362892092,0.999907727863433
2017-06-25 10:31:11,8.006001636385918,4.08344,-0.09799,-19.897306,-0.00016,2.7777627110481262e-05,-0.00015854434330947698,0.999906163918452
2017-06-25 10:31:11,8.101002126932144,4.08151,-0.10126,-20.103091000000003,-0.00016,2.6389025151729584e-05,-0.0001612164959963411,0.9999046285739451
2017-06-25 10:31:11,8.20300318300724,4.08022,-0.10208,-20.103091000000003,-0.00017,2.8333626687526703e-05,-0.00016410879260860383,0.9999029667408703
2017-06-25 10:31:11,8.30000527203083,4.07894,-0.10208,-20.1145252,-0.00017,2.6945024728775024e-05,-0.0001668593407329172,0.9999013863525287
2017-06-25 10:31:11,8.402006328105927,4.07829,-0.10289,-20.1145252,-0.00017,2.8333626687526703e-05,-0.00016977458758279682,0.9998997113328866
2017-06-25 10:31:11,8.502005785703659,4.07701,-0.10289,-19.897306,-0.00017,2.7777627110481262e-05,-0.00017263262763619425,0.9998980691826764
2017-06-25 10:31:11,8.598997816443443,4.07636,-0.10289,-19.897306,-0.00018,2.6942230761051178e-05,-0.00017540471375919882,0.9998964764192005
2017-06-25 10:31:11,8.702004700899124,4.07508,-0.10289,-19.897306,-0.00018,2.8613023459911346e-05,-0.0001783487077429891,0.999894784882256
2017-06-25 10:31:11,8.805001527071,4.07443,-0.10289,-19.897306,-0.00018,2.86102294921875e-05,-0.00018129241425544028,0.9998930935104845
2017-06-25 10:31:12,8.90200361609459,4.07315,-0.10208,-19.897306,-0.00019,2.6945024728775024e-05,-0.00018404296237975364,0.9998915131221427
2017-06-25 10:31:12,9.002003073692322,4.07122,-0.11433,-19.897306,-0.00019,2.7777627110481262e-05,-0.00018721877848729495,0.9998896883866628
2017-06-25 10:31:12,9.10000093281269,4.068,-0.12658,-19.897306,-0.00019,2.722162753343582e-05,-0.00019066449210047726,0.9998877085755936
2017-06-25 10:31:12,9.201006218791008,4.06607,-0.13066,-19.897306,-0.00019,2.8057023882865906e-05,-0.00019433042284101252,0.9998856022338966
2017-06-25 10:31:12,9.303007274866104,4.06414,-0.13229,-19.897306,-0.0002,2.8333626687526703e-05,-0.00019807867831550543,0.9998834485907004
2017-06-25 10:31:12,9.406999871134758,4.06221,-0.13229,-19.897306,-0.0002,2.8886832296848297e-05,-0.00020190011736005549,0.9998812528982634
2017-06-25 10:31:12,9.501004591584206,4.06028,-0.13311,-19.897306,-0.00021,2.6112422347068787e-05,-0.00020537594189867382,0.999879255786295
2017-06-25 10:31:12,9.60400141775608,4.05899,-0.13311,-19.897306,-0.00021,2.86102294921875e-05,-0.0002091842495463789,0.9998770676387928
2017-06-25 10:31:12,9.70100350677967,4.05771,-0.13311,-19.897306,-0.00021,2.6945024728775024e-05,-0.00021277090178802615,0.9998750068483131
2017-06-25 10:31:13,9.80500616133213,4.05642,-0.13311,-19.885882,-0.00022,2.8889626264572144e-05,-0.00021661639994010335,0.9998727973321829
2017-06-25 10:31:13,9.903999790549278,4.05513,-0.13311,-19.885882,-0.00022,2.749823033809662e-05,-0.00022027668938040738,0.99987069423182
2017-06-25 10:31:13,10.00000610947609,4.00559,-1.40459,-19.885882,-0.00026,2.6668421924114227e-05,-0.00025773488813079896,0.9998491717941346
2017-06-25 10:31:13,10.102007165551186,3.90909,-1.4054,-19.897306,-0.0003,2.8333626687526703e-05,-0.000297554967077449,0.9998262922858736
2017-06-25 10:31:13,10.200005024671555,3.84861,-1.42582,-19.897306,-0.00034,2.722162753343582e-05,-0.0003363681080471725,0.9998039913361281
2017-06-25 10:31:13,10.30200608074665,3.80551,-1.44705,-19.897306,-0.00038,2.8333626687526703e-05,-0.000377368282545358,0.9997804337778321
2017-06-25 10:31:13,10.405998677015305,3.76948,-1.46502,-19.897306,-0.00042,2.8886832296848297e-05,-0.00041968806959688667,0.999756118006918
2017-06-25 10:31:13,10.499007627367973,3.74503,-1.47727,-19.897306,-0.00046,2.583581954240799e-05,-0.0004578545507322997,0.9997341886099019
2017-06-25 10:31:13,10.60500182211399,3.72058,-1.4887,-19.897306,-0.0005,2.9442831873893738e-05,-0.0005016860945429654,0.9997090042256607
2017-06-25 10:31:13,10.700998082756996,3.70128,-1.4985,-19.897306,-0.00054,2.666562795639038e-05,-0.0005416445380356164,0.9996860452169853
2017-06-25 10:31:13,10.802999138832092,3.68648,-1.50585,-19.897306,-0.00058,2.8333626687526703e-05,-0.0005843107297830285,0.9996615304115813
2017-06-25 10:31:14,10.905000194907188,3.67297,-1.5132,-19.897306,-0.00062,2.8333626687526703e-05,-0.0006271851736865939,0.9996368959502887
2017-06-25 10:31:14,11.004999652504921,3.60992,-3.28771,-19.897306,-0.00072,2.7777627110481262e-05,-0.0007185099561139943,0.9995844232739592
2017-06-25 10:31:14,11.103007569909096,3.48254,-3.40775,-19.897306,-0.00081,2.7224421501159668e-05,-0.0008112839784845711,0.9995311179047238
2017-06-25 10:31:14,11.202001199126244,3.41048,-3.51881,-19.897306,-0.00091,2.749823033809662e-05,-0.0009080450263805689,0.9994755217016714
2017-06-25 10:31:14,11.304998025298119,3.36673,-3.59721,-19.897306,-0.00101,2.86102294921875e-05,-0.0010109620300121607,0.999416388457914
2017-06-25 10:31:14,11.40100434422493,3.33585,-3.65274,-19.897306,-0.00111,2.6668421924114227e-05,-0.0011083748415112496,0.9993604177696488
2017-06-25 10:31:14,11.501003801822662,3.31655,-3.68459,-19.897306,-0.00121,2.7777627110481262e-05,-0.0012107240085862578,0.999301610788961
2017-06-25 10:31:14,11.60699799656868,3.29918,-3.71072,-19.897306,-0.00132,2.9442831873893738e-05,-0.0013199781136773528,0.9992388364232112
2017-06-25 10:31:14,11.70400008559227,3.2876,-3.7295,-19.897306,-0.00142,2.6945024728775024e-05,-0.0014204695834033193,0.9991810968236781
2017-06-25 10:31:14,11.800006404519081,3.27666,-3.74584,-19.897306,-0.00152,2.6668421924114227e-05,-0.0015203652249835434,0.999123699570402
2017-06-25 10:31:15,11.903003230690956,3.2683,-3.75808,-20.1145252,-0.00163,2.86102294921875e-05,-0.0016278847562335435,0.9990619218424686
2017-06-25 10:31:15,12.000005319714546,3.21618,-5.81352,-20.1145252,-0.00179,2.6945024728775024e-05,-0.0017845301963947716,0.99897191773557
2017-06-25 10:31:15,12.101000547409058,3.08301,-5.97112,-20.1145252,-0.00195,2.805422991514206e-05,-0.0019520453697256747,0.9988756681827451
2017-06-25 10:31:15,12.198002636432648,3.03283,-6.11648,-19.897306,-0.00212,2.6945024728775024e-05,-0.0021168540745787326,0.9987809736913247
2017-06-25 10:31:15,12.300999462604523,2.99358,-6.25531,-19.897306,-0.00229,2.86102294921875e-05,-0.0022958199292235078,0.9986781448959506
2017-06-25 10:31:15,12.400003150105476,2.96978,-6.34024,-19.897306,-0.00247,2.7501024305820465e-05,-0.0024701830235682428,0.9985779607184451
2017-06-25 10:31:15,12.500998377799988,2.95433,-6.3925,-19.897306,-0.00265,2.805422991514206e-05,-0.0026495196883007882,0.9984749188659227
2017-06-25 10:31:15,12.599006295204163,2.94404,-6.42598,-20.103091000000003,-0.00282,2.7224421501159668e-05,-0.00282446327637881,0.9983744011528862
2017-06-25 10:31:15,12.702998891472816,2.93375,-6.45538,-20.103091000000003,-0.003,2.8886832296848297e-05,-0.0030109387558512387,0.9982672575362505
2017-06-25 10:31:15,12.80200257897377,2.92603,-6.4758,-19.897306,-0.00318,2.7501024305820465e-05,-0.003189029889050871,0.9981649313314553
2017-06-25 10:31:16,12.900000438094139,2.91895,-6.49458,-19.897306,-0.00336,2.722162753343582e-05,-0.0033658229267969726,0.9980633509761521
2017-06-25 10:31:16,12.999999895691872,2.83017,-9.17391,-19.897306,-0.00362,2.7777627110481262e-05,-0.003620652377922088,0.997916933071256
2017-06-25 10:31:16,13.099003583192825,2.70278,-9.48504,-19.897306,-0.00389,2.7501024305820465e-05,-0.0038815006935037674,0.9977670568944854
2017-06-25 10:31:16,13.2020004093647,2.62815,-9.86232,-19.897306,-0.00415,2.86102294921875e-05,-0.0041636639320291585,0.9976049337566724
2017-06-25 10:31:16,13.29900249838829,2.59019,-10.10567,-19.897306,-0.00443,2.6945024728775024e-05,-0.004435961460079998,0.99744847918131
2017-06-25 10:31:16,13.401999324560165,2.56253,-10.28778,-19.897306,-0.00472,2.86102294921875e-05,-0.004730297206845134,0.997279362059301
2017-06-25 10:31:16,13.506001979112625,2.54322,-10.40945,-19.897306,-0.00502,2.8889626264572144e-05,-0.005031022326964885,0.9971065737813246
2017-06-25 10:31:16,13.603004068136215,2.52843,-10.49438,-19.897306,-0.0053,2.6945024728775024e-05,-0.005313793655578047,0.996944101251884
2017-06-25 10:31:16,13.703999295830727,2.51492,-10.56951,-19.897306,-0.0056,2.805422991514206e-05,-0.0056103131192084404,0.996773729426987
2017-06-25 10:31:16,13.802007213234901,2.50591,-10.61442,-19.897306,-0.00588,2.7224421501159668e-05,-0.00589928456327878,0.9966076944838955
2017-06-25 10:31:17,13.903002440929413,2.50012,-10.60054,-19.897306,-0.00619,2.805422991514206e-05,-0.00619667454966344,0.9964368224808705
2017-06-25 10:31:17,14.003997668623924,3.21954,-0.01143,-19.897306,-0.00619,2.805422991514206e-05,-0.00619699520951137,0.9964366382386531
2017-06-25 10:31:17,14.102005586028099,3.3791,-0.0098,-19.897306,-0.00619,2.7224421501159668e-05,-0.006197262008842082,0.9964364849431888
2017-06-25 10:31:17,14.19900767505169,3.51099,-0.0098,-19.897306,-0.00619,2.6945024728775024e-05,-0.006197526070084424,0.9964363332209538
2017-06-25 10:31:17,14.30099867284298,3.5882,-0.00898,-19.897306,-0.00619,2.8330832719802856e-05,-0.006197780480962247,0.9964361870435495
2017-06-25 10:31:17,14.40400555729866,3.64868,-0.00327,-19.897306,-0.00619,2.8613023459911346e-05,-0.006197874045548961,0.996436133283944
2017-06-25 10:31:17,14.505000784993172,3.68793,-0.00082,-19.897306,-0.00619,2.805422991514206e-05,-0.006197897050017492,0.9964361200662171
2017-06-25 10:31:17,14.606006070971489,3.7201,-0.00082,-19.897306,-0.00619,2.8057023882865906e-05,-0.006197920056777076,0.9964361068471739
2017-06-25 10:31:17,14.701006561517715,3.7439,0.0,-19.897306,-0.00619,2.6389025151729584e-05,-0.006197920056777076,0.9964361068471739
2017-06-25 10:31:18,14.803007617592812,3.76256,-0.00082,-19.897306,-0.00619,2.8333626687526703e-05,-0.0061979432903509594,0.9964360934978094
2017-06-25 10:31:18,14.904998615384102,3.77993,-0.00082,-19.897306,-0.00619,2.8330832719802856e-05,-0.00619796652163379,0.9964360801497614
2017-06-25 10:31:18,15.001004934310913,3.53208,-4.72905,-19.897306,-0.00619,2.6668421924114227e-05,-0.006324082822334022,0.9963636172360744
2017-06-25 10:31:18,15.10300599038601,3.3262,-5.18472,-19.897306,-0.00633,2.8333626687526703e-05,-0.006470984743293376,0.9962792114839247
2017-06-25 10:31:18,15.20400121808052,3.17565,-5.42644,-19.897306,-0.00648,2.805422991514206e-05,-0.006623219338674099,0.9961917417255827
2017-06-25 10:31:18,15.30199907720089,3.08236,-5.65264,-19.897306,-0.00664,2.722162753343582e-05,-0.0067770933993346995,0.9961033299761545
2017-06-25 10:31:18,15.400006994605064,3.02704,-5.81597,-19.897306,-0.00681,2.7224421501159668e-05,-0.006935429818052799,0.9960123542800758
2017-06-25 10:31:18,15.50300382077694,2.982,-5.95724,-19.897306,-0.00696,2.86102294921875e-05,-0.007105867821592838,0.9959144253504217
2017-06-25 10:31:18,15.599000081419945,2.96077,-6.02665,-19.897306,-0.00712,2.666562795639038e-05,-0.007266572228316218,0.9958220890743904
2017-06-25 10:31:18,15.703998506069183,2.94211,-6.08953,-19.897306,-0.0073,2.916622906923294e-05,-0.0074441808552201845,0.9957200401042735
2017-06-25 10:31:18,15.79899899661541,2.92989,-6.12873,-19.897306,-0.00747,2.6389025151729584e-05,-0.007605912065338344,0.9956271138556109
2017-06-25 10:31:19,15.90200588107109,2.92088,-6.15486,-19.897306,-0.00764,2.8613023459911346e-05,-0.007782021218910814,0.9955259264411057
2017-06-25 10:31:19,16.005002707242966,2.86491,-8.02084,-19.897306,-0.00787,2.86102294921875e-05,-0.00801149929203093,0.9953940747319037
2017-06-25 10:31:19,16.10099896788597,2.76905,-8.19723,-19.897306,-0.00808,2.666562795639038e-05,-0.008230083577483893,0.9952684822896725
2017-06-25 10:31:19,16.203000023961067,2.71372,-8.43813,-19.897306,-0.00832,2.8333626687526703e-05,-0.008469166402844713,0.9951311119573525
2017-06-25 10:31:19,16.30200371146202,2.68541,-8.59166,-19.897306,-0.00856,2.7501024305820465e-05,-0.008705445853332059,0.9949953523661529
2017-06-25 10:31:19,16.402998939156532,2.66739,-8.69128,-19.897306,-0.0088,2.805422991514206e-05,-0.008949273020708935,0.9948552560670537
2017-06-25 10:31:19,16.501006856560707,2.65646,-8.75498,-19.897306,-0.00904,2.7224421501159668e-05,-0.009187622286463158,0.994718307217652
2017-06-25 10:31:19,16.60200208425522,2.64745,-8.80153,-19.897306,-0.00928,2.805422991514206e-05,-0.00943454243268818,0.9945764337790549
2017-06-25 10:31:19,16.704998910427094,2.63973,-8.83746,-19.897306,-0.00954,2.86102294921875e-05,-0.009687384191416206,0.9944311579468472
2017-06-25 10:31:19,16.802000999450684,2.63458,-8.85788,-19.897306,-0.00977,2.6945024728775024e-05,-0.009926059987060728,0.9942940214824654
2017-06-25 10:31:20,16.906003654003143,2.62944,-8.88156,-19.897306,-0.01002,2.8889626264572144e-05,-0.010182644936107101,0.9941465949173592
2017-06-25 10:31:20,17.004001513123512,2.71565,-6.17446,-19.897306,-0.01019,2.722162753343582e-05,-0.010350723786447198,0.9940500214914247
2017-06-25 10:31:20,17.103005200624466,2.82373,-5.99236,-19.897306,-0.01036,2.7501024305820465e-05,-0.010515519824456424,0.99395533427802
2017-06-25 10:31:20,17.20600202679634,2.88614,-5.77677,-19.897306,-0.01053,2.86102294921875e-05,-0.010680794539880007,0.9938603720299055
2017-06-25 10:31:20,17.30300411581993,2.91187,-5.66489,-19.897306,-0.01068,2.6945024728775024e-05,-0.010833435141015799,0.9937726689919649
2017-06-25 10:31:20,17.399000376462936,2.92603,-5.60038,-19.6915312,-0.01084,2.666562795639038e-05,-0.010982772790510208,0.993686863738041
2017-06-25 10:31:20,17.503998801112175,2.93568,-5.55955,-19.6915312,-0.01099,2.916622906923294e-05,-0.011144923899332061,0.9935936962272786
2017-06-25 10:31:20,17.600005120038986,2.94018,-5.53913,-19.6915312,-0.01114,2.6668421924114227e-05,-0.01129264375526458,0.9935088205124751
2017-06-25 10:31:20,17.70399771630764,2.94275,-5.52852,-19.6915312,-0.0113,2.8886832296848297e-05,-0.01145234518535435,0.9934170605188817
2017-06-25 10:31:20,17.798998206853867,2.94468,-5.52198,-19.702955199999998,-0.01145,2.6389025151729584e-05,-0.0115980648544617,0.9933333340557172
2017-06-25 10:31:21,17.907004058361053,2.94597,-5.51872,-19.702955199999998,-0.0116,3.0001625418663025e-05,-0.011763635424692184,0.9932382018176711
2017-06-25 10:31:21,18.00200454890728,2.96141,-5.02956,-19.6915312,-0.01174,2.6389025151729584e-05,-0.011896360610034316,0.9931619416229449
2017-06-25 10:31:21,18.102004006505013,2.98715,-5.00098,-19.6915312,-0.01188,2.7777627110481262e-05,-0.012035275967661291,0.9930821247276378
