Timestamp,Time [s],Voltage [V],Current [A],Temperature [degC],Capacity [Ah],Time_diff,Cumulative_Capacity_Ah,SOC [-]
2017-06-25 10:31:54,51.70000120997429,3.29725,-3.72134,-18.4111048,-0.02235,2.6945024728775024e-05,-0.0224890043537691,0.987075703562857
2017-06-25 10:31:54,51.80499963462353,3.28824,-3.7344,-18.4111048,-0.02245,2.916622906923294e-05,-0.0225979227196052,0.987013122103532
2017-06-25 10:31:55,51.90200172364712,3.28052,-3.74584,-18.4111048,-0.02256,2.6945024728775024e-05,-0.0226988544710353,0.9869551295303948
2017-06-25 10:31:55,52.00499854981899,3.24964,-4.43506,-18.4111048,-0.02268,2.86102294921875e-05,-0.0228257425554469,0.9868822231712836
2017-06-25 10:31:55,52.09999904036522,3.21361,-4.47099,-18.2053198,-0.0228,2.6389025151729584e-05,-0.02294372762301,0.9868144322376792
2017-06-25 10:31:55,52.19999849796295,3.19688,-4.50447,-18.2053198,-0.02293,2.7777627110481266e-05,-0.0230688511110004,0.9867425397665228
2017-06-25 10:31:55,52.29900218546391,3.18144,-4.53959,-18.2053198,-0.02306,2.7501024305820465e-05,-0.0231936944859288,0.9866708082405296
2017-06-25 10:31:55,52.401003241539,3.17372,-4.55837,-18.2053198,-0.02318,2.8333626687526703e-05,-0.0233228496398124,0.9865965992864442
2017-06-25 10:31:55,52.5030042976141,3.16729,-4.57307,-18.2053198,-0.02331,2.8333626687526703e-05,-0.0234524212980084,0.9865221510205816
2017-06-25 10:31:55,52.60300375521183,3.16214,-4.58287,-18.2053198,-0.02343,2.7777627110481266e-05,-0.0235797225519642,0.9864490072657582
2017-06-25 10:31:55,52.7010016143322,3.157,-4.59104,-18.2053198,-0.02356,2.722162753343582e-05,-0.0237046981328353,0.9863771997779128
2017-06-25 10:31:56,52.80399844050408,3.15378,-4.59839,-18.2053198,-0.02369,2.86102294921875e-05,-0.0238362591260299,0.9863016084955686
2017-06-25 10:31:56,52.901000529527664,3.14992,-4.6041,-18.2053198,-0.02381,2.6945024728775024e-05,-0.0239603167143836,0.986230328460655
2017-06-25 10:31:56,53.00000421702862,3.13512,-4.9871,-18.2053198,-0.02395,2.7501024305820465e-05,-0.0240974670726992,0.986151525684792
2017-06-25 10:31:56,53.102005273103714,3.11132,-5.04508,-18.2053198,-0.02409,2.8333626687526703e-05,-0.0242404124860279,0.9860693932317268
2017-06-25 10:31:56,53.20500209927559,3.09909,-5.08101,-18.2053198,-0.02424,2.86102294921875e-05,-0.02438578134818,0.985985868332468
2017-06-25 10:31:56,53.29900681972504,3.09202,-5.10224,-18.2053198,-0.02438,2.6112422347068787e-05,-0.0245190131939761,0.9859093170247568
2017-06-25 10:31:56,53.40600684285164,3.08751,-5.11449,-18.2053198,-0.02452,2.972222864627838e-05,-0.0246710272351652,0.9858219739907104
2017-06-25 10:31:56,53.50500047206879,3.08301,-5.12592,-18.2053198,-0.02466,2.749823033809662e-05,-0.0248119809640199,0.98574098590407
2017-06-25 10:31:56,53.60000096261501,3.07979,-5.13164,-18.1938856,-0.0248,2.6389025151729584e-05,-0.0249473999410495,0.98566317793167
2017-06-25 10:31:56,53.70499938726425,3.07657,-5.13899,-18.1938856,-0.02495,2.916622906923294e-05,-0.025097284900574,0.9855770582086468
2017-06-25 10:31:56,53.79999987781048,3.074,-5.14307,-18.2053198,-0.02509,2.6389025151729584e-05,-0.0252330055041611,0.985499076930028
2017-06-25 10:31:57,53.9010051637888,3.07207,-5.14797,-18.2053198,-0.02523,2.8057023882865902e-05,-0.0253774422213994,0.9854160876152738
2017-06-25 10:31:57,54.00200039148331,2.97492,-7.7832,-18.1938856,-0.02545,2.805422991514206e-05,-0.0255957939036749,0.9852906288203496
2017-06-25 10:31:57,54.1040014475584,2.86362,-8.02247,-18.1938856,-0.02567,2.8333626687526703e-05,-0.0258230995737668,0.98516002531342
2017-06-25 10:31:57,54.20100353658199,2.807,-8.26583,-18.3996706,-0.02589,2.6945024728775024e-05,-0.0260458225675206,0.985032054884674
2017-06-25 10:31:57,54.301002994179726,2.77226,-8.45283,-18.3996706,-0.02613,2.7777627110481266e-05,-0.0262806221272889,0.9848971455974624
2017-06-25 10:31:57,54.40000668168068,2.75039,-8.57614,-18.1938856,-0.02638,2.7501024305820465e-05,-0.026516474761879,0.9847616312427891
2017-06-25 10:31:57,54.5060008764267,2.73495,-8.6578,-18.1938856,-0.02662,2.9442831873893734e-05,-0.0267713849116768,0.9846151669706834
2017-06-25 10:31:57,54.600005596876144,2.72658,-8.7019,-18.1938856,-0.02684,2.6112422347068787e-05,-0.0269986125996988,0.9844846082700792
2017-06-25 10:31:57,54.70599979162216,2.71693,-8.746,-18.2053198,-0.02709,2.9442831873893734e-05,-0.0272561196072679,0.984336651915828
2017-06-25 10:31:57,54.80100028216839,2.71114,-8.76723,-18.2053198,-0.02733,2.6389025151729584e-05,-0.0274874782602489,0.9842037196778172
2017-06-25 10:31:58,54.90000396966934,2.70471,-8.79091,-18.1938856,-0.02759,2.7501024305820465e-05,-0.0277292372898291,0.9840648116730928
2017-06-25 10:31:58,54.999007657170296,2.69763,-8.85134,-18.1938856,-0.02783,2.7501024305820465e-05,-0.0279726582063082,0.983924948794444
2017-06-25 10:31:58,55.10200448334217,2.68734,-8.93627,-18.1938856,-0.02807,2.86102294921875e-05,-0.0282283269418124,0.9837780486601204
2017-06-25 10:31:58,55.20600713789463,2.68026,-8.97792,-18.1938856,-0.02832,2.8889626264572144e-05,-0.0284876956952456,0.9836290225985502
2017-06-25 10:31:58,55.30099757015705,2.6764,-8.99833,-18.1938856,-0.02858,2.6386231184005737e-05,-0.0287251277108956,0.9834926007755104
2017-06-25 10:31:58,55.40200285613537,2.67125,-9.02365,-18.1938856,-0.02882,2.8057023882865902e-05,-0.0289783044744562,0.9833471324588569
2017-06-25 10:31:58,55.50299808382988,2.66675,-9.03835,-18.1938856,-0.02908,2.805422991514206e-05,-0.0292318684234097,0.9832014416762606
2017-06-25 10:31:58,55.60200177133083,2.66289,-9.05386,-18.1938856,-0.02933,2.7501024305820465e-05,-0.0294808588473312,0.9830583787137622
2017-06-25 10:31:58,55.702001228928566,2.66032,-9.0653,-18.1938856,-0.02958,2.7777627110481266e-05,-0.0297326713703759,0.9829136942517112
2017-06-25 10:31:58,55.80400228500366,2.65646,-9.07673,-18.1938856,-0.02984,2.8333626687526703e-05,-0.0299898480497393,0.9827659276948462
2017-06-25 10:31:59,55.90100437402725,2.65388,-9.08898,-18.1938856,-0.03008,2.6945024728775024e-05,-0.0302347508405987,0.9826252133724532
2017-06-25 10:31:59,56.00600279867649,2.72401,-6.17283,-18.1938856,-0.03026,2.916622906923294e-05,-0.0304147890143841,0.982521768452368
2017-06-25 10:31:59,56.10500648617744,2.85847,-5.96541,-18.1938856,-0.03042,2.7501024305820465e-05,-0.0305788438997883,0.9824275070846068
2017-06-25 10:31:59,56.20400011539459,2.91638,-5.76942,-18.1938856,-0.03058,2.749823033809662e-05,-0.0307374927398655,0.9823363518799172
2017-06-25 10:31:59,56.29800483584404,2.94404,-5.65509,-18.1938856,-0.03074,2.6112422347068787e-05,-0.0308851608383562,0.9822515059034982
2017-06-25 10:31:59,56.40300326049328,2.95948,-5.58405,-18.2053198,-0.0309,2.916622906923294e-05,-0.0310480265197902,0.9821579278192156
2017-06-25 10:31:59,56.505004316568375,2.96913,-5.54648,-18.2053198,-0.03104,2.8333626687526703e-05,-0.0312051784135401,0.9820676327181912
2017-06-25 10:31:59,56.60100057721138,2.97428,-5.52525,-18.2053198,-0.0312,2.666562795639038e-05,-0.0313525126744061,0.9819829785555731
2017-06-25 10:31:59,56.7020058631897,2.9775,-5.51137,-18.2053198,-0.03136,2.8057023882865902e-05,-0.0315071453141234,0.9818941309477476
2017-06-25 10:31:59,56.80000372231007,2.98007,-5.50483,-18.2053198,-0.03151,2.722162753343582e-05,-0.0316569957460183,0.9818080310633388
2017-06-25 10:32:00,56.89900740981102,2.98136,-5.49993,-18.2053198,-0.03166,2.7501024305820465e-05,-0.0318082494546286,0.9817211248952146
2017-06-25 10:32:00,57.00000263750553,2.91766,-8.20376,-18.2053198,-0.03188,2.805422991514206e-05,-0.0320383996238373,0.98158888701832
2017-06-25 10:32:00,57.102999463677406,2.78706,-8.42343,-18.2053198,-0.03213,2.86102294921875e-05,-0.0322793958892486,0.9814504172766416
2017-06-25 10:32:00,57.2050005197525,2.71693,-8.72967,-18.2053198,-0.03237,2.8333626687526703e-05,-0.0325267391001339,0.9813083007568744
2017-06-25 10:32:00,57.30000101029873,2.67833,-8.94934,-18.2053198,-0.03261,2.6389025151729584e-05,-0.0327629034584853,0.9811726072944102
2017-06-25 10:32:00,57.40000046789646,2.65581,-9.09061,-18.2053198,-0.03288,2.7777627110481266e-05,-0.0330154190332721,0.98102751887841
2017-06-25 10:32:00,57.5049988925457,2.64166,-9.18207,-17.9766766,-0.03312,2.916622906923294e-05,-0.0332832253902219,0.9808736448048706
2017-06-25 10:32:00,57.59900361299515,2.63265,-9.23352,-17.9766766,-0.03338,2.6112422347068787e-05,-0.033524334964212,0.980735109959239
2017-06-25 10:32:00,57.70100466907024,2.62429,-9.2768,-17.9766766,-0.03363,2.8333626687526703e-05,-0.0337871803522668,0.9805840863202494
2017-06-25 10:32:00,57.80300572514534,2.61914,-9.3013,-17.9766766,-0.0339,2.8333626687526703e-05,-0.0340507199141755,0.9804326638282982
2017-06-25 10:32:01,57.90500678122044,2.61464,-9.32498,-17.9766766,-0.03416,2.8333626687526703e-05,-0.0343149304163642,0.9802808558327496
2017-06-25 10:32:01,58.00500623881817,2.57218,-10.91249,-17.9766766,-0.03446,2.7777627110481266e-05,-0.034618053494431,0.9801066897549268
2017-06-25 10:32:01,58.09900090098381,2.52006,-10.83654,-17.9766766,-0.03475,2.610962837934494e-05,-0.0349009915267489,0.9799441214421808
2017-06-25 10:32:01,58.20399932563305,2.50462,-10.70589,-17.9881006,-0.03506,2.916622906923294e-05,-0.0352132419668789,0.9797647110363392
2017-06-25 10:32:01,58.305004611611366,2.50012,-10.61361,-17.9881006,-0.03535,2.8057023882865902e-05,-0.0355110282761324,0.9795936113172324
2017-06-25 10:32:01,58.40200670063496,2.49948,-10.55889,-17.9766766,-0.03563,2.6945024728775024e-05,-0.0357955378282908,0.9794301400529573
2017-06-25 10:32:01,58.50399769842625,2.49948,-10.50581,-17.9766766,-0.03594,2.8330832719802856e-05,-0.0360931761739868,0.9792591253495893
2017-06-25 10:32:01,58.60099978744984,2.49883,-10.46988,-17.7823258,-0.03622,2.6945024728775024e-05,-0.0363752873494941,0.9790970321257364
2017-06-25 10:32:01,58.70200507342816,2.49948,-10.43232,-17.7823258,-0.03652,2.8057023882865902e-05,-0.0366679872008878,0.9789288549436436
2017-06-25 10:32:01,58.80400612950325,2.49948,-10.39475,-17.7823258,-0.0368,2.8333626687526703e-05,-0.036962508166898,0.9787596313998153
2017-06-25 10:32:02,58.90099816024304,2.49948,-10.36454,-17.9881006,-0.03709,2.6942230761051175e-05,-0.0372417519953101,0.9785991856737392
2017-06-25 10:32:02,59.00200344622135,2.49948,-10.33432,-17.9881006,-0.03737,2.8057023882865902e-05,-0.0375317022583633,0.9784325883285232
2017-06-25 10:32:02,59.10500027239323,2.49948,-10.30329,-17.805184,-0.03767,2.86102294921875e-05,-0.0378264817497879,0.9782632162431923
2017-06-25 10:32:02,59.20400395989418,2.49948,-10.27308,-17.805184,-0.03796,2.7501024305820465e-05,-0.0381090019725635,0.9781008879921722
2017-06-25 10:32:02,59.30000022053719,2.49948,-10.24205,-17.7708916,-0.03823,2.666562795639038e-05,-0.0383821126673743,0.9779439661938384
2017-06-25 10:32:02,59.40600447356701,2.49948,-10.21428,-17.7708916,-0.03852,2.9445625841617584e-05,-0.0386828785344958,0.9777711545037698
2017-06-25 10:32:02,59.49999913573265,2.49948,-10.18815,-17.7708916,-0.0388,2.610962837934494e-05,-0.0389488873448688,0.9776183132504266
2017-06-25 10:32:02,59.60400179028511,2.49948,-10.1612,-17.7594574,-0.03909,2.8889626264572144e-05,-0.0392424406152684,0.9774496457175432
2017-06-25 10:32:02,59.703005477786064,2.49948,-10.13344,-17.7594574,-0.03937,2.7501024305820465e-05,-0.0395211205950099,0.9772895239632086
2017-06-25 10:32:02,59.80500653386116,2.49948,-10.1073,-17.7708916,-0.03965,2.8333626687526703e-05,-0.0398074970600288,0.9771249800228026
2017-06-25 10:32:03,59.90000702440739,2.49948,-10.08607,-17.7708916,-0.03992,2.6389025151729584e-05,-0.0400736586149409,0.9769720510067016
2017-06-25 10:32:03,59.999000653624535,2.53808,-9.04161,-17.7708916,-0.04017,2.749823033809662e-05,-0.0403222868893481,0.9768291961252272
2017-06-25 10:32:03,60.10399907827377,2.5696,-8.9918,-17.7708916,-0.04043,2.916622906923294e-05,-0.0405845437878929,0.9766785106159191
2017-06-25 10:32:03,60.19899956882,2.58504,-8.91912,-17.7708916,-0.04068,2.6389025151729584e-05,-0.0408199106699041,0.9765432753611484
2017-06-25 10:32:03,60.30200645327568,2.59405,-8.85951,-17.7708916,-0.04092,2.8613023459911343e-05,-0.0410734080373775,0.976397622834416
2017-06-25 10:32:03,60.40300168097019,2.59727,-8.83093,-17.7594574,-0.04117,2.805422991514206e-05,-0.041321152977962,0.9762552754919528
2017-06-25 10:32:03,60.50300113856792,2.5992,-8.81296,-17.7594574,-0.04141,2.7777627110481266e-05,-0.0415659560945816,0.976114618439602
2017-06-25 10:32:03,60.60400642454624,2.5992,-8.80561,-17.7594574,-0.04166,2.8057023882865902e-05,-0.0418130153046548,0.975972665098791
2017-06-25 10:32:03,60.70000268518925,2.59855,-8.80316,-17.5536724,-0.0419,2.666562795639038e-05,-0.0420477570940554,0.9758377890048237
2017-06-25 10:32:04,60.805001109838486,2.59727,-8.80561,-17.5536724,-0.04215,2.916622906923294e-05,-0.0423045835324097,0.9756902236866872
2017-06-25 10:32:04,60.90000160038471,2.59662,-8.80806,-17.5536724,-0.04238,2.6389025151729584e-05,-0.0425370196492876,0.975556672367932
2017-06-25 10:32:04,60.99900528788567,2.69828,-5.54077,-17.5536724,-0.04258,2.7501024305820465e-05,-0.0426893964997306,0.9754691208737932
2017-06-25 10:32:04,61.10100634396076,2.8321,-5.34069,-17.5536724,-0.04273,2.8333626687526703e-05,-0.0428407176164444,0.9753821759748504
2017-06-25 10:32:04,61.20200157165527,2.91059,-5.10632,-17.5536724,-0.04287,2.805422991514206e-05,-0.0429839714917447,0.975299866288128
2017-06-25 10:32:04,61.30100525915623,2.94468,-4.98301,-17.5536724,-0.04301,2.7501024305820465e-05,-0.0431210093708708,0.9752211281396744
2017-06-25 10:32:04,61.4040020853281,2.96592,-4.90462,-17.5536724,-0.04315,2.86102294921875e-05,-0.0432613316746428,0.9751405028522996
2017-06-25 10:32:04,61.50199994444847,2.97878,-4.86134,-17.5536724,-0.04328,2.722162753343582e-05,-0.0433936652614362,0.9750644676591924
2017-06-25 10:32:04,61.60400100052357,2.98843,-4.83439,-17.5536724,-0.04342,2.8333626687526703e-05,-0.0435306410629581,0.9749857651788012
2017-06-25 10:32:04,61.701998859643936,2.99422,-4.81806,-17.5536724,-0.04355,2.722162753343582e-05,-0.0436617964977118,0.9749104069190412
2017-06-25 10:32:04,61.80300414562225,2.99937,-4.80744,-17.5536724,-0.04369,2.8057023882865902e-05,-0.0437966789566073,0.9748329072150176
2017-06-25 10:32:05,61.89900040626526,3.00194,-4.80091,-17.5536724,-0.04382,2.666562795639038e-05,-0.0439246982365194,0.9747593509024788
2017-06-25 10:32:05,62.000005692243576,2.93761,-7.13889,-17.5536724,-0.04402,2.8057023882865902e-05,-0.0441249942437466,0.9746442663955358
2017-06-25 10:32:05,62.10300251841545,2.8173,-7.34958,-17.5536724,-0.04422,2.86102294921875e-05,-0.0443352674142178,0.9745234492884852
2017-06-25 10:32:05,62.20399774610996,2.76004,-7.5766,-17.5536724,-0.04444,2.805422991514206e-05,-0.0445478230925928,0.9744013207159672
2017-06-25 10:32:05,62.30500303208828,2.72851,-7.73747,-17.5536724,-0.04464,2.8057023882865902e-05,-0.0447649134731758,0.9742765866298648
2017-06-25 10:32:05,62.40200512111187,2.70921,-7.83873,-17.5536724,-0.04486,2.6945024728775024e-05,-0.044976128246868,0.9741552285038294
2017-06-25 10:32:05,62.50300034880638,2.69699,-7.90161,-17.5536724,-0.04509,2.805422991514206e-05,-0.0451978018305078,0.9740278610369058
2017-06-25 10:32:05,62.60500140488148,2.68991,-7.93591,-17.3364634,-0.04531,2.8333626687526703e-05,-0.0454226549418736,0.9738986667019096
2017-06-25 10:32:05,62.70200349390507,2.68283,-7.96939,-17.3364634,-0.04552,2.6945024728775024e-05,-0.0456373903524968,0.9737752857159534
2017-06-25 10:32:05,62.8020029515028,2.67897,-7.98491,-17.3364634,-0.04574,2.7777627110481266e-05,-0.0458591922049876,0.9736478445493206
2017-06-25 10:32:06,62.89900504052639,2.67447,-8.00287,-17.3364634,-0.04596,2.6945024728775024e-05,-0.0460748297350387,0.9735239452306678
2017-06-25 10:32:06,63.00300769507885,2.69635,-7.12991,-17.3364634,-0.04617,2.8889626264572144e-05,-0.0462808101702388,0.9734055946097392
2017-06-25 10:32:06,63.102001324296,2.73559,-7.06703,-17.3364634,-0.04636,2.749823033809662e-05,-0.046475140988985,0.97329393753395
2017-06-25 10:32:06,63.20200078189373,2.75167,-7.00088,-17.3364634,-0.04655,2.7777627110481266e-05,-0.0466696088230702,0.9731822017329632
2017-06-25 10:32:06,63.304001837968826,2.76068,-6.95597,-17.1306784,-0.04675,2.8333626687526703e-05,-0.0468666966802999,0.973068960539653
2017-06-25 10:32:06,63.401003926992416,2.76519,-6.92902,-17.1306784,-0.04694,2.6945024728775024e-05,-0.0470533992955461,0.972961686417128
2017-06-25 10:32:06,63.50000761449337,2.76776,-6.91269,-17.1306784,-0.04713,2.7501024305820465e-05,-0.0472435053512547,0.9728524567725086
2017-06-25 10:32:06,63.60400021076202,2.76905,-6.90697,-17.1306784,-0.04733,2.8886832296848297e-05,-0.047443025835324,0.9727378178595716
2017-06-25 10:32:06,63.69900070130825,2.76969,-6.90207,-17.1306784,-0.04751,2.6389025151729584e-05,-0.047625164734153,0.9726331659213876
2017-06-25 10:32:06,63.80399912595749,2.76969,-6.89962,-17.1306784,-0.04771,2.916622906923294e-05,-0.0478264006315637,0.9725175413797238
2017-06-25 10:32:07,63.906000182032585,2.76969,-6.89962,-17.1306784,-0.0479,2.8333626687526703e-05,-0.0480218918889295,0.9724052175482254
2017-06-25 10:32:07,64.00000490248203,2.7536,-7.5129,-17.1306784,-0.04812,2.6112422347068787e-05,-0.0482180719067808,0.972292497974136
2017-06-25 10:32:07,64.10100013017654,2.72144,-7.5766,-17.1306784,-0.04832,2.805422991514206e-05,-0.0484306275851558,0.972170369401618
2017-06-25 10:32:07,64.20099958777428,2.70728,-7.63376,-17.1306784,-0.04854,2.7777627110481266e-05,-0.0486426753238867,0.972048532677072
2017-06-25 10:32:07,64.30599801242352,2.69635,-7.68929,-17.1306784,-0.04875,2.916622906923294e-05,-0.0488669429174065,0.9719196747643216
2017-06-25 10:32:07,64.40500169992447,2.69055,-7.71706,-17.1306784,-0.04896,2.7501024305820465e-05,-0.049079169972036,0.9717977350098548
2017-06-25 10:32:07,64.5000021904707,2.68669,-7.73747,-17.1306784,-0.04917,2.6389025151729584e-05,-0.0492833542624767,0.9716804164036772
2017-06-25 10:32:07,64.60000164806843,2.68348,-7.75054,-17.1306784,-0.04938,2.7777627110481266e-05,-0.0494986458725016,0.9715567158410364
2017-06-25 10:32:07,64.70100693404675,2.6809,-7.75952,-17.1306784,-0.0496,2.8057023882865902e-05,-0.0497163549104612,0.9714316262916368
2017-06-25 10:32:07,64.80400376021862,2.67833,-7.77095,-17.1306784,-0.04982,2.86102294921875e-05,-0.0499386835733335,0.971303882434432
2017-06-25 10:32:08,64.90299738943577,2.6764,-7.77667,-16.9134592,-0.05004,2.749823033809662e-05,-0.0501525282362569,0.9711810132472944
2017-06-25 10:32:08,64.99900370836258,2.70664,-6.74691,-16.9134592,-0.05022,2.6668421924114227e-05,-0.0503324576788209,0.9710776308011404
2017-06-25 10:32:08,65.10100476443768,2.7491,-6.66852,-16.924893400000002,-0.05041,2.8333626687526703e-05,-0.0505214010350592,0.9709690692112524
2017-06-25 10:32:08,65.20500741899014,2.77291,-6.57951,-16.924893400000002,-0.0506,2.8889626264572144e-05,-0.0507114806199632,0.97085985477602
2017-06-25 10:32:08,65.3030052781105,2.78642,-6.51826,-16.924893400000002,-0.05077,2.722162753343582e-05,-0.0508889182658493,0.9707579040468338
2017-06-25 10:32:08,65.40199890732765,2.79221,-6.48804,-16.9134592,-0.05095,2.749823033809662e-05,-0.0510673278842121,0.9706553948493346
2017-06-25 10:32:08,65.50199836492538,2.79607,-6.46763,-16.9134592,-0.05114,2.7777627110481266e-05,-0.0512469832986406,0.9705521698521148
2017-06-25 10:32:08,65.6030036509037,2.798,-6.45865,-16.7076742,-0.05132,2.8057023882865902e-05,-0.0514281937959417,0.9704480513475902
2017-06-25 10:32:08,65.7050047069788,2.79993,-6.4513,-16.7076742,-0.0515,2.8333626687526703e-05,-0.0516109825217909,0.9703430260368998
2017-06-25 10:32:08,65.80300256609917,2.80057,-6.44721,-16.696250199999998,-0.05167,2.722162753343582e-05,-0.0517864860710408,0.9702421865857708
2017-06-25 10:32:09,65.90100042521954,2.80121,-6.44476,-16.696250199999998,-0.05185,2.722162753343582e-05,-0.0519619229273032,0.9701413854545744
2017-06-25 10:32:09,66.00099988281727,2.8173,-6.01685,-16.684815999999998,-0.05202,2.7777627110481266e-05,-0.0521290567429829,0.970045355019234
2017-06-25 10:32:09,66.10400676727295,2.83531,-5.97357,-16.684815999999998,-0.05218,2.8613023459911343e-05,-0.0522999786415323,0.9699471480569852
2017-06-25 10:32:09,66.20000302791595,2.84689,-5.93274,-16.684815999999998,-0.05235,2.666562795639038e-05,-0.0524581788791343,0.9698562506067828
2017-06-25 10:32:09,66.30099825561047,2.85333,-5.90416,-16.684815999999998,-0.05251,2.805422991514206e-05,-0.0526238155412301,0.9697610803941918
2017-06-25 10:32:09,66.40500091016293,2.85719,-5.89028,-16.684815999999998,-0.05268,2.8889626264572144e-05,-0.0527939835290238,0.9696633066080648
2017-06-25 10:32:09,66.50200299918652,2.85912,-5.8813,-16.684815999999998,-0.05284,2.6945024728775024e-05,-0.0529524553029611,0.9695722531406472
2017-06-25 10:32:09,66.60200245678425,2.86105,-5.87558,-16.684815999999998,-0.053,2.7777627110481266e-05,-0.0531156649732589,0.9694784774099446
2017-06-25 10:32:09,66.70400351285934,2.86169,-5.87313,-16.684815999999998,-0.05317,2.8333626687526703e-05,-0.0532820720461662,0.9693828645407594
2017-06-25 10:32:09,66.79900400340557,2.86233,-5.86986,-16.684815999999998,-0.05333,2.6389025151729584e-05,-0.0534369719293433,0.9692938633822852
2017-06-25 10:32:10,66.90400242805481,2.86298,-5.86905,-16.684815999999998,-0.0535,2.916622906923294e-05,-0.0536081499860621,0.9691955092386872
2017-06-25 10:32:10,67.00200028717518,2.89772,-4.81561,-16.684815999999998,-0.05363,2.722162753343582e-05,-0.0537392387278284,0.9691201892988602
2017-06-25 10:32:10,67.10699871182442,2.95369,-4.68495,-16.684815999999998,-0.05376,2.916622906923294e-05,-0.0538758810527063,0.9690416784248604
2017-06-25 10:32:10,67.1990018337965,2.98264,-4.59594,-16.684815999999998,-0.05389,2.5556422770023343e-05,-0.053993336838372,0.9689741916018924
2017-06-25 10:32:10,67.30199865996838,2.99808,-4.54367,-16.479031,-0.05401,2.86102294921875e-05,-0.0541233322798087,0.9688994998419832
2017-06-25 10:32:10,67.4030039459467,3.00773,-4.51509,-16.479031,-0.05414,2.8057023882865902e-05,-0.054250012267772,0.9688267130492952
2017-06-25 10:32:10,67.50199757516384,3.01352,-4.49876,-16.490465200000003,-0.05427,2.749823033809662e-05,-0.0543737202064879,0.9687556339133248
2017-06-25 10:32:10,67.60300286114216,3.01803,-4.48814,-16.490465200000003,-0.05439,2.8057023882865902e-05,-0.0544996440576575,0.9686832815757778
2017-06-25 10:32:10,67.69899912178516,3.02124,-4.48243,-16.490465200000003,-0.05451,2.666562795639038e-05,-0.0546191708683781,0.9686146047994972
2017-06-25 10:32:10,67.80200600624084,3.02446,-4.47508,-16.490465200000003,-0.05464,2.8613023459911343e-05,-0.054747216437403,0.9685410333819664
2017-06-25 10:32:11,67.90400706231594,3.02639,-4.47099,-16.2846802,-0.05477,2.8333626687526703e-05,-0.0548738957989867,0.9684682469491784
2017-06-25 10:32:11,68.00599806010723,3.27409,-1.09999,-16.2846802,-0.0548,2.8330832719802856e-05,-0.0549050594316702,0.968450341193834
2017-06-25 10:32:11,68.10200437903404,3.35901,-1.05181,-16.2846802,-0.05483,2.6668421924114227e-05,-0.0549331095445342,0.9684342243802572
2017-06-25 10:32:11,68.20200383663177,3.40984,-1.02241,-16.2846802,-0.05485,2.7777627110481266e-05,-0.0549615096682682,0.9684179064601832
